TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.4666666666666667,14,30,-0.7250000000000003,0.5555555555555556,10,18,0.00500000000000006,0.7272727272727273,8,11,0.565,1.0,1,1,0.27,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.35714285714285715,20,56,-2.8350000000000004,0.25806451612903225,8,31,-2.4250000000000003,0.1875,3,16,-1.995,0.16666666666666666,2,12,-1.125,0.5,2,4,0.025,0.5,2,4,0.025,1.0,1,1,0.07,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.696969696969697,23,33,1.655,0.7142857142857143,10,14,0.8199999999999998,1.0,3,3,0.83,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.24528301886792453,13,53,-3.9800000000000004,0.2558139534883721,11,43,-2.83,0.4230769230769231,11,26,0.24999999999999994,0.8,8,10,0.9299999999999998,1.0,8,8,1.1099999999999999,1.0,6,6,0.73,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.6136363636363636,27,44,4.5200000000000005,0.75,15,20,2.4149999999999996,1.0,5,5,0.47000000000000003,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6904761904761905,29,42,2.3149999999999995,0.7,14,20,1.19,0.6,3,5,0.20500000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.6206896551724138,18,29,3.165,0.8571428571428571,12,14,3.205,1.0,7,7,2.6350000000000002,1.0,4,4,1.6749999999999998,1.0,2,2,0.88,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5087719298245614,29,57,2.3950000000000005,0.45161290322580644,14,31,1.2000000000000002,0.42857142857142855,3,7,0.41000000000000003,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.5675675675675675,21,37,2.730000000000001,0.4375,7,16,0.45000000000000007,0.3333333333333333,3,9,-0.44999999999999996,0.4,2,5,-0.215,0.6666666666666666,2,3,0.025,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1836734693877551,9,49,-13.690000000000001,0.06666666666666667,2,30,-13.035,0.0,0,14,-9.0,0.0,0,10,-7.36,0.0,0,6,-4.705,0.0,0,1,-0.4,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.44,11,25,-0.04999999999999998,0.25,1,4,-0.325,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3442622950819672,21,61,-2.03,0.3333333333333333,15,45,-1.45,0.22727272727272727,5,22,-0.9400000000000001,0.2,1,5,-0.195,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.5581395348837209,24,43,-2.105,0.5454545454545454,12,22,-1.56,0.2222222222222222,2,9,-2.185,0.0,0,2,-0.88,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.7906976744186046,34,43,6.9799999999999995,0.8421052631578947,16,19,3.5599999999999996,1.0,6,6,1.6700000000000002,1.0,1,1,0.27,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,1.0,6,6,0.485,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.15,12,80,-7.9,0.05263157894736842,2,38,-3.685,0.16666666666666666,1,6,-0.33499999999999996,1.0,1,1,0.1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.8333333333333334,25,30,2.63,1.0,3,3,0.655,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.375,21,56,-0.10499999999999982,0.45454545454545453,15,33,0.29999999999999993,0.2,2,10,-0.24500000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.125,2,16,-2.9050000000000002,0.1,1,10,-1.855,0.0,0,3,-0.89,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4142857142857143,29,70,-2.35,0.32,16,50,-2.2550000000000003,0.35714285714285715,10,28,-0.87,0.5454545454545454,6,11,0.16500000000000004,0.0,0,5,-0.9349999999999999,0.0,0,1,-0.14,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
