TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.5,14,28,-2.04,0.15384615384615385,2,13,-2.1850000000000005,0.14285714285714285,1,7,-0.905,0.5,1,2,-0.0050000000000000044,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3793103448275862,22,58,-4.1499999999999995,0.2391304347826087,11,46,-5.454999999999999,0.17142857142857143,6,35,-5.584999999999999,0.19047619047619047,4,21,-3.215,0.2857142857142857,2,7,-0.8500000000000001,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.9473684210526315,36,38,6.23,1.0,14,14,3.3149999999999995,1.0,4,4,1.37,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4375,21,48,0.5949999999999999,0.4634146341463415,19,41,0.25499999999999995,0.4722222222222222,17,36,0.055000000000000035,0.52,13,25,0.14500000000000007,0.6923076923076923,9,13,0.595,0.7777777777777778,7,9,0.615,0.75,6,8,0.48499999999999993,1.0,1,1,0.21,0.0,0,0,0.0
20200106,0.35294117647058826,12,34,-1.7849999999999997,0.5294117647058824,9,17,0.38500000000000006,0.7,7,10,0.775,0.875,7,8,0.9799999999999999,0.8571428571428571,6,7,0.8150000000000001,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4807692307692308,25,52,-3.99,0.5294117647058824,18,34,-2.525,0.7692307692307693,10,13,-0.02000000000000004,1.0,1,1,0.125,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.5483870967741935,34,62,0.7449999999999999,0.5945945945945946,22,37,0.6150000000000003,0.65,13,20,-0.5099999999999999,0.5,5,10,-0.53,0.5,2,4,-0.37,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,12,24,-0.024999999999999967,0.4,4,10,-0.7299999999999999,0.16666666666666666,1,6,-0.75,0.0,0,1,-0.15,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.6875,22,32,2.855,0.7894736842105263,15,19,1.04,0.8,8,10,0.665,0.75,3,4,0.28500000000000003,1.0,2,2,0.155,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2777777777777778,15,54,-13.565000000000001,0.3157894736842105,12,38,-9.255,0.27586206896551724,8,29,-6.83,0.1111111111111111,2,18,-5.875,0.0,0,5,-2.6,0.0,0,3,-2.04,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.8181818181818182,18,22,1.7150000000000003,0.8,4,5,0.855,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,32,64,-0.2649999999999999,0.6285714285714286,22,35,0.4999999999999999,0.8076923076923077,21,26,1.26,1.0,13,13,1.1199999999999999,1.0,3,3,0.5,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.29545454545454547,13,44,-6.745,0.3448275862068966,10,29,-3.735,0.38461538461538464,5,13,-1.725,0.75,3,4,0.125,1.0,1,1,0.165,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5476190476190477,23,42,2.3400000000000003,0.4827586206896552,14,29,1.2000000000000002,0.4444444444444444,8,18,0.7549999999999999,0.5,6,12,0.8399999999999999,0.4,2,5,-0.19,0.5,1,2,-0.03,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.7307692307692307,19,26,1.365,0.8666666666666667,13,15,1.125,1.0,2,2,0.04,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.08333333333333333,5,60,-7.02,0.09615384615384616,5,52,-5.809999999999999,0.06666666666666667,2,30,-3.1199999999999997,0.058823529411764705,1,17,-1.3450000000000002,0.0,0,9,-0.665,0.0,0,4,-0.245,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.6274509803921569,32,51,-0.23500000000000013,0.5769230769230769,15,26,-0.7200000000000001,0.4444444444444444,4,9,-0.665,0.6666666666666666,2,3,-0.06,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2,7,35,-2.9700000000000006,0.2,5,25,-2.1,0.17647058823529413,3,17,-1.555,0.18181818181818182,2,11,-0.8500000000000001,0.0,0,2,-0.20500000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.4358974358974359,17,39,-1.335,0.5238095238095238,11,21,0.0,0.45454545454545453,5,11,-0.0799999999999999,0.3333333333333333,2,6,0.040000000000000036,0.0,0,4,-0.49,0.0,0,2,-0.23,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3829787234042553,18,47,-0.7800000000000001,0.22580645161290322,7,31,-1.7899999999999998,0.21052631578947367,4,19,-1.1300000000000001,0.25,2,8,-0.795,0.14285714285714285,1,7,-0.795,0.25,1,4,-0.4,1.0,1,1,0.08,0.0,0,0,0.0,0.0,0,0,0.0
