TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.6119402985074627,41,67,1.7000000000000004,0.6744186046511628,29,43,3.835,0.7407407407407407,20,27,2.9349999999999996,0.9090909090909091,10,11,1.455,1.0,1,1,0.03,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.47368421052631576,9,19,-0.41,0.125,1,8,-0.8699999999999999,0.14285714285714285,1,7,-0.6299999999999999,0.2,1,5,-0.33999999999999997,0.25,1,4,-0.19999999999999998,0.0,0,1,-0.05,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.4857142857142857,17,35,0.19500000000000017,0.55,11,20,1.0250000000000001,0.5,3,6,-0.07999999999999985,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.09803921568627451,5,51,-5.4399999999999995,0.034482758620689655,1,29,-4.845,0.0,0,23,-3.91,0.0,0,20,-3.25,0.0,0,17,-2.89,0.0,0,15,-2.6599999999999997,0.0,0,9,-1.44,0.0,0,8,-1.3099999999999998,0.0,0,7,-1.06
20200106,0.72,18,25,1.7850000000000001,0.3333333333333333,2,6,-0.085,0.0,0,1,-0.025,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6229508196721312,38,61,-0.4199999999999998,0.875,28,32,2.8499999999999996,1.0,22,22,3.22,1.0,9,9,1.635,1.0,1,1,0.225,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.5714285714285714,24,42,0.25999999999999995,0.4782608695652174,11,23,-0.17999999999999988,0.5,8,16,-0.15500000000000003,0.6666666666666666,2,3,0.19,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,22,44,-0.51,0.43333333333333335,13,30,-2.025,0.23809523809523808,5,21,-3.365,0.1111111111111111,2,18,-3.725,0.07692307692307693,1,13,-2.53,0.0,0,6,-1.605,0.0,0,5,-1.175,0.0,0,2,-0.575,0.0,0,0,0.0
20200108,0.5,15,30,0.13,0.3684210526315789,7,19,-0.37,0.16666666666666666,2,12,-0.9499999999999998,0.0,0,2,-0.19999999999999998,0.0,0,1,-0.18,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.17857142857142858,10,56,-16.29,0.17073170731707318,7,41,-12.89,0.14705882352941177,5,34,-12.280000000000001,0.041666666666666664,1,24,-11.370000000000001,0.05,1,20,-10.98,0.06666666666666667,1,15,-9.06,0.0,0,7,-4.1899999999999995,0.0,0,4,-1.8399999999999999,0.0,0,1,-0.715
20200109,0.18181818181818182,2,11,-0.575,0.0,0,7,-0.525,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.36,27,75,-2.5549999999999993,0.3,15,50,-2.155,0.2916666666666667,7,24,-0.92,0.23076923076923078,3,13,-0.56,0.2857142857142857,2,7,-0.26999999999999996,0.5,1,2,0.025,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.34285714285714286,12,35,-5.46,0.125,2,16,-4.05,0.0,0,3,-0.77,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6274509803921569,32,51,3.625,0.6923076923076923,27,39,3.7649999999999997,0.7407407407407407,20,27,3.195,0.6470588235294118,11,17,1.64,0.42857142857142855,3,7,-0.04500000000000007,1.0,1,1,0.13,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.7666666666666667,23,30,2.485,0.625,10,16,0.5,0.6666666666666666,6,9,0.45500000000000007,1.0,2,2,0.29000000000000004,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.08928571428571429,5,56,-5.9,0.10869565217391304,5,46,-4.11,0.15625,5,32,-1.985,0.125,1,8,-0.73,0.0,0,1,-0.14,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.38095238095238093,8,21,-1.5250000000000001,0.2857142857142857,2,7,-0.46,0.6666666666666666,2,3,0.1,1.0,1,1,0.1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2,13,65,-4.260000000000001,0.19642857142857142,11,56,-3.99,0.18421052631578946,7,38,-3.23,0.13333333333333333,2,15,-1.8499999999999996,0.0,0,4,-0.5800000000000001,0.0,0,1,-0.13,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.4772727272727273,21,44,-0.3700000000000001,0.5483870967741935,17,31,0.6049999999999998,0.6666666666666666,10,15,1.2449999999999999,0.75,6,8,1.4800000000000002,1.0,2,2,0.63,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.40476190476190477,17,42,0.18500000000000016,0.3793103448275862,11,29,-0.18999999999999995,0.3,3,10,-0.7899999999999999,0.25,1,4,-0.62,0.0,0,2,-0.51,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
