TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.6896551724137931,20,29,1.8349999999999997,0.6666666666666666,10,15,0.5650000000000001,0.7777777777777778,7,9,0.7549999999999999,0.6666666666666666,2,3,0.385,1.0,2,2,0.465,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.47368421052631576,27,57,-0.275,0.47058823529411764,16,34,0.08499999999999994,0.2777777777777778,5,18,-0.23,0.2727272727272727,3,11,-0.405,0.3333333333333333,2,6,-0.095,0.5,1,2,-0.05,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.6285714285714286,22,35,2.5200000000000005,0.8125,13,16,2.6850000000000005,1.0,6,6,1.52,1.0,3,3,0.81,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.19607843137254902,10,51,-3.1149999999999998,0.03125,1,32,-4.075,0.0,0,21,-3.3300000000000005,0.0,0,9,-1.2999999999999998,0.0,0,5,-0.62,0.0,0,1,-0.08,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.4666666666666667,14,30,2.749999999999999,0.45454545454545453,5,11,0.795,1.0,2,2,0.12000000000000001,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5535714285714286,31,56,0.5449999999999999,0.5526315789473685,21,38,0.815,0.26666666666666666,4,15,-1.03,0.2222222222222222,2,9,-0.8,0.0,0,6,-0.885,0.0,0,2,-0.345,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.39655172413793105,23,58,-1.8250000000000002,0.3488372093023256,15,43,-2.755,0.1111111111111111,2,18,-2.765,0.0,0,7,-1.35,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.17857142857142858,5,28,-2.595,0.0,0,8,-0.9949999999999999,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.7857142857142857,33,42,12.420000000000002,0.8064516129032258,25,31,9.1,0.8,16,20,6.32,0.7272727272727273,8,11,3.495,0.8,4,5,1.98,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.38636363636363635,17,44,-3.999999999999999,0.36363636363636365,12,33,-2.75,0.3,6,20,-2.7899999999999996,0.5,5,10,-0.77,0.5,1,2,-0.16999999999999998,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.7307692307692307,19,26,2.065,1.0,12,12,2.0900000000000003,1.0,7,7,1.6900000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.48333333333333334,29,60,0.08500000000000005,0.5454545454545454,24,44,0.62,0.6111111111111112,22,36,1.0150000000000003,0.7142857142857143,15,21,1.19,0.75,6,8,0.655,1.0,2,2,0.29000000000000004,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.4186046511627907,18,43,-3.1750000000000003,0.5925925925925926,16,27,-0.6000000000000001,0.5882352941176471,10,17,-0.13,0.5714285714285714,4,7,0.09999999999999996,1.0,2,2,0.385,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6744186046511628,29,43,5.910000000000001,0.7083333333333334,17,24,4.32,0.6666666666666666,6,9,1.4200000000000002,0.4,2,5,0.52,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.7586206896551724,22,29,2.5100000000000002,0.7777777777777778,14,18,1.5450000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.08771929824561403,5,57,-5.875,0.11363636363636363,5,44,-4.48,0.09090909090909091,3,33,-3.5300000000000002,0.05555555555555555,1,18,-2.4650000000000003,0.14285714285714285,1,7,-0.735,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.7291666666666666,35,48,2.5549999999999997,0.7692307692307693,20,26,1.5050000000000001,0.7894736842105263,15,19,0.925,0.7142857142857143,5,7,0.24999999999999997,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3157894736842105,12,38,-0.18000000000000008,0.2,2,10,-0.3900000000000002,0.0,0,2,-0.26,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.4,8,20,-1.08,0.3076923076923077,4,13,-1.5450000000000002,0.2222222222222222,2,9,-1.1150000000000002,0.4,2,5,-0.06000000000000003,0.3333333333333333,1,3,-0.03,1.0,1,1,0.19,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4696969696969697,31,66,-0.5249999999999998,0.47368421052631576,18,38,0.925,0.3888888888888889,7,18,0.3700000000000001,0.2727272727272727,3,11,0.16000000000000003,0.2,1,5,-0.11499999999999999,0.5,1,2,0.01,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
