TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.625,40,64,0.6349999999999999,0.6379310344827587,37,58,0.9249999999999999,0.6808510638297872,32,47,1.42,0.7058823529411765,24,34,1.69,0.7391304347826086,17,23,1.275,0.6,6,10,0.4000000000000001,0.6666666666666666,2,3,0.35500000000000004,0.0,0,0,0.0,0.0,0,0,0.0,0.45454545454545453,10,22,-1.4750000000000005,0.35294117647058826,6,17,-1.5550000000000002,0.3125,5,16,-2.115,0.3333333333333333,5,15,-1.775,0.3333333333333333,3,9,-2.075,0.0,0,3,-0.8,0.0,0,3,-0.8,0.0,0,2,-0.41000000000000003,0.0,0,0,0.0
20200103,0.575,23,40,0.7300000000000001,0.5,12,24,-0.40000000000000013,0.3125,5,16,-1.5600000000000003,0.4,4,10,-0.16999999999999982,0.75,3,4,0.7100000000000001,1.0,2,2,0.56,1.0,2,2,0.56,0.0,0,0,0.0,0.0,0,0,0.0,0.13043478260869565,6,46,-4.904999999999999,0.05405405405405406,2,37,-4.645,0.0,0,23,-3.6950000000000003,0.0,0,13,-2.03,0.0,0,12,-1.5799999999999998,0.0,0,11,-1.4699999999999998,0.0,0,6,-0.68,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.38,19,50,-0.5699999999999998,0.38461538461538464,15,39,-0.45000000000000023,0.32142857142857145,9,28,-1.315,0.21428571428571427,3,14,-0.8050000000000003,0.0,0,4,-0.55,0.0,0,2,-0.22999999999999998,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3888888888888889,14,36,-2.775000000000001,0.3157894736842105,6,19,-1.9949999999999997,0.5454545454545454,6,11,-0.22499999999999992,0.75,6,8,0.21999999999999997,0.8,4,5,0.245,1.0,3,3,0.24,1.0,2,2,0.2,1.0,1,1,0.15,0.0,0,0,0.0
20200107,0.5714285714285714,24,42,2.0500000000000003,0.5945945945945946,22,37,2.3099999999999996,0.43478260869565216,10,23,1.0999999999999996,0.4,4,10,0.345,0.16666666666666666,1,6,-0.23,0.0,0,3,-0.35,0.0,0,1,-0.15,0.0,0,0,0.0,0.0,0,0,0.0,0.5,22,44,1.2800000000000002,0.4166666666666667,10,24,0.21499999999999997,0.0,0,8,-1.46,0.0,0,2,-0.43,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.7419354838709677,46,62,14.905000000000001,0.6875,33,48,11.815000000000001,0.6666666666666666,24,36,10.465,0.6071428571428571,17,28,7.179999999999999,0.75,15,20,6.7749999999999995,0.8,8,10,2.555,0.6666666666666666,4,6,0.665,0.6,3,5,0.28500000000000003,0.3333333333333333,1,3,-0.065,0.375,9,24,-1.515,0.3333333333333333,5,15,-1.86,0.36363636363636365,4,11,-1.2,0.0,0,5,-1.6949999999999998,0.0,0,3,-0.9349999999999999,0.0,0,2,-0.5599999999999999,0.0,0,1,-0.35,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.6571428571428571,23,35,1.83,0.5714285714285714,12,21,0.9200000000000002,0.8,4,5,0.6549999999999999,1.0,4,4,0.6749999999999999,1.0,3,3,0.5549999999999999,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.47058823529411764,24,51,-0.15,0.59375,19,32,0.9500000000000002,0.46153846153846156,6,13,0.07000000000000003,1.0,2,2,0.29000000000000004,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.45714285714285713,32,70,-4.575,0.45,27,60,-4.015000000000001,0.42857142857142855,18,42,-3.115,0.38461538461538464,10,26,-1.9000000000000001,0.5833333333333334,7,12,0.11499999999999999,0.5,3,6,0.04500000000000004,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.9375,15,16,4.51,1.0,9,9,3.41,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.8181818181818182,45,55,3.7349999999999994,0.825,33,40,2.495,0.8095238095238095,17,21,1.695,0.9230769230769231,12,13,1.0050000000000001,1.0,5,5,0.3999999999999999,1.0,2,2,0.13,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.03225806451612903,1,31,-4.65,0.045454545454545456,1,22,-3.005000000000001,0.1,1,10,-1.08,0.0,0,2,-0.16,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.7534246575342466,55,73,2.97,0.7169811320754716,38,53,1.9649999999999996,0.6944444444444444,25,36,0.61,0.5909090909090909,13,22,-0.26499999999999996,0.5555555555555556,10,18,-0.13499999999999995,0.5,5,10,-0.14,0.4,2,5,-0.039999999999999994,0.0,0,3,-0.08,0.0,0,0,0.0,0.5384615384615384,7,13,0.23500000000000004,1.0,2,2,0.165,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.717391304347826,33,46,1.825,0.7428571428571429,26,35,1.42,0.7241379310344828,21,29,0.8599999999999999,0.65,13,20,0.40999999999999986,0.5384615384615384,7,13,-0.030000000000000006,0.4444444444444444,4,9,-0.2100000000000001,0.0,0,4,-0.34,0.0,0,3,-0.29000000000000004,0.0,0,0,0.0,0.675,27,40,2.38,0.7931034482758621,23,29,2.475,0.8,20,25,2.105,0.7222222222222222,13,18,0.16499999999999998,0.7857142857142857,11,14,0.135,0.8181818181818182,9,11,0.09499999999999999,0.8,8,10,-0.015000000000000008,0.75,6,8,-0.015000000000000013,0.8333333333333334,5,6,0.075
