TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.611764705882353,52,85,2.19,0.6666666666666666,50,75,3.115,0.78,39,50,4.654999999999999,0.85,17,20,2.7350000000000003,0.0,0,1,-0.09,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1,1,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.8888888888888888,40,45,6.41,0.9655172413793104,28,29,5.510000000000001,1.0,6,6,1.4600000000000002,1.0,1,1,0.38,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.43902439024390244,18,41,0.7749999999999995,0.5416666666666666,13,24,2.5949999999999998,0.7142857142857143,10,14,3.69,1.0,9,9,3.83,1.0,6,6,2.77,1.0,2,2,1.04,1.0,1,1,0.57,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.3877551020408163,19,49,-1.1199999999999997,0.3611111111111111,13,36,-1.045,0.4,10,25,-0.14499999999999996,0.35714285714285715,5,14,-0.42,0.2222222222222222,2,9,-0.525,0.0,0,1,-0.01,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.40540540540540543,15,37,-3.3250000000000006,0.38461538461538464,10,26,-3.195,0.36363636363636365,4,11,-0.6399999999999999,0.3333333333333333,3,9,-0.5599999999999999,0.2857142857142857,2,7,-0.5399999999999999,0.0,0,2,-0.25,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.6521739130434783,30,46,5.25,0.7714285714285715,27,35,5.305,0.9473684210526315,18,19,4.55,1.0,14,14,3.59,1.0,9,9,2.4050000000000002,1.0,3,3,0.915,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6,24,40,4.48,0.7037037037037037,19,27,4.195,0.9090909090909091,10,11,2.5300000000000002,1.0,7,7,1.8699999999999999,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.7346938775510204,36,49,6.12,0.7352941176470589,25,34,2.96,0.6842105263157895,13,19,0.99,0.7272727272727273,8,11,0.36500000000000005,0.75,3,4,0.23,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.35135135135135137,13,37,-10.3,0.45454545454545453,10,22,-6.590000000000001,0.42857142857142855,6,14,-5.560000000000001,0.2,1,5,-2.6899999999999995,0.0,0,1,-0.4,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.42592592592592593,23,54,-0.12000000000000002,0.3488372093023256,15,43,-1.0150000000000003,0.28125,9,32,-1.675,0.25,4,16,-0.8,0.0,0,2,-0.23,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.125,4,32,-2.1,0.09523809523809523,2,21,-1.66,0.06666666666666667,1,15,-1.3500000000000003,0.0,0,9,-0.6200000000000001,0.0,0,4,-0.135,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.37142857142857144,26,70,-7.44,0.3968253968253968,25,63,-6.785000000000001,0.4418604651162791,19,43,-3.9349999999999996,0.45454545454545453,10,22,-2.4050000000000002,0.5714285714285714,4,7,-0.24,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.625,10,16,1.645,0.5,4,8,0.20999999999999996,0.0,0,3,-0.29000000000000004,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.96,48,50,6.955,1.0,29,29,4.550000000000001,1.0,19,19,2.835,1.0,9,9,1.8699999999999999,1.0,5,5,1.19,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2777777777777778,10,36,-1.43,0.3125,5,16,-0.16,0.14285714285714285,1,7,-0.33000000000000007,0.16666666666666666,1,6,-0.32000000000000006,0.0,0,3,-0.265,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.5681818181818182,25,44,-1.1249999999999998,0.6363636363636364,21,33,0.12999999999999992,0.6666666666666666,12,18,0.68,0.8571428571428571,6,7,0.53,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.16666666666666666,7,42,-3.86,0.09090909090909091,3,33,-3.25,0.14285714285714285,3,21,-2.1449999999999996,0.0,0,5,-0.64,0.0,0,1,-0.15,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.5405405405405406,40,74,-1.2400000000000002,0.5434782608695652,25,46,0.03499999999999991,0.72,18,25,0.8200000000000001,0.625,5,8,0.15,1.0,1,1,0.19,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.25,3,12,-0.6849999999999999,0.2,1,5,-0.65,0.3333333333333333,1,3,-0.37,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
