TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.6049382716049383,49,81,1.945,0.589041095890411,43,73,0.96,0.603448275862069,35,58,1.6500000000000001,0.5882352941176471,20,34,0.9900000000000002,0.5,4,8,-0.215,0.4,2,5,-0.22,1.0,2,2,0.04,0.0,0,0,0.0,0.0,0,0,0.0,0.4,2,5,-0.16500000000000004,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.6956521739130435,32,46,1.3,0.6333333333333333,19,30,-0.195,0.5333333333333333,8,15,-0.78,0.0,0,2,-0.36,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.225,9,40,-4.335,0.22580645161290322,7,31,-3.1550000000000002,0.2222222222222222,6,27,-2.7750000000000004,0.26666666666666666,4,15,-1.395,0.5,2,4,-0.11499999999999999,0.0,0,1,-0.245,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.47368421052631576,27,57,2.9250000000000003,0.4772727272727273,21,44,2.875,0.6,15,25,3.33,0.6428571428571429,9,14,2.5250000000000004,1.0,5,5,2.0300000000000002,1.0,3,3,1.4300000000000002,1.0,2,2,1.03,0.0,0,0,0.0,0.0,0,0,0.0,0.5172413793103449,15,29,0.7199999999999998,0.42857142857142855,6,14,0.16000000000000003,0.0,0,4,-0.37,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.6,27,45,1.28,0.6774193548387096,21,31,0.42500000000000027,0.7307692307692307,19,26,0.535,0.8235294117647058,14,17,0.9450000000000001,0.9,9,10,0.43000000000000005,1.0,5,5,0.39999999999999997,1.0,2,2,0.26,0.0,0,0,0.0,0.0,0,0,0.0,0.5365853658536586,22,41,0.5099999999999999,0.5,9,18,1.3850000000000002,0.5,3,6,0.28,0.0,0,1,-0.13,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.7169811320754716,38,53,8.515,0.7297297297297297,27,37,6.38,0.72,18,25,3.4600000000000004,0.4,2,5,-0.19,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.30303030303030304,10,33,-7.904999999999999,0.38095238095238093,8,21,-6.78,0.2,2,10,-4.135000000000001,0.1111111111111111,1,9,-4.3549999999999995,0.0,0,6,-3.7,0.0,0,2,-1.48,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.6976744186046512,30,43,2.7399999999999998,0.5925925925925926,16,27,0.7899999999999999,0.5,5,10,0.31499999999999995,0.0,0,1,-0.01,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5348837209302325,23,43,0.7599999999999998,0.5555555555555556,20,36,0.8049999999999999,0.6666666666666666,14,21,0.8600000000000002,0.8888888888888888,8,9,0.7750000000000001,0.8,4,5,0.385,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.3787878787878788,25,66,-7.495,0.2826086956521739,13,46,-6.46,0.16,4,25,-5.68,0.0,0,13,-4.53,0.0,0,7,-2.4099999999999997,0.0,0,4,-1.26,0.0,0,1,-0.19,0.0,0,0,0.0,0.0,0,0,0.0,0.65,13,20,1.59,0.5833333333333334,7,12,0.6699999999999999,0.6666666666666666,2,3,0.13,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.8333333333333334,55,66,5.245000000000001,0.8076923076923077,42,52,3.9750000000000005,0.8275862068965517,24,29,3.1549999999999994,0.9166666666666666,11,12,2.0250000000000004,1.0,3,3,0.6950000000000001,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,-3.1400000000000006,0.0,0,5,-0.49,0.0,0,4,-0.39,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.6730769230769231,35,52,0.8099999999999999,0.7575757575757576,25,33,1.2899999999999998,0.75,9,12,0.43999999999999995,1.0,2,2,0.395,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.23529411764705882,8,34,-1.9249999999999998,0.5,7,14,-0.255,0.6666666666666666,2,3,-0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.5490196078431373,28,51,-0.8400000000000001,0.42857142857142855,15,35,-1.5700000000000003,0.4117647058823529,7,17,-1.145,0.3333333333333333,2,6,-0.96,0.0,0,3,-0.79,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4857142857142857,17,35,-0.28499999999999986,0.5,6,12,0.61,0.75,3,4,0.45999999999999996,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
