TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.6206896551724138,36,58,1.7450000000000006,0.59375,19,32,-0.365,0.7333333333333333,11,15,-0.53,1.0,6,6,0.44999999999999996,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4642857142857143,13,28,-0.365,0.4,4,10,-0.45500000000000007,0.0,0,4,-0.525,0.0,0,2,-0.26,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.6097560975609756,25,41,1.3499999999999999,0.5625,18,32,0.45500000000000007,0.5652173913043478,13,23,0.7699999999999998,0.6363636363636364,7,11,0.75,1.0,2,2,0.62,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.15555555555555556,7,45,-4.285,0.1891891891891892,7,37,-2.585,0.2608695652173913,6,23,-0.39500000000000013,0.2777777777777778,5,18,-0.2650000000000001,0.3333333333333333,4,12,-0.11500000000000005,0.42857142857142855,3,7,0.095,1.0,1,1,0.27,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.3220338983050847,19,59,-2.475,0.32653061224489793,16,49,-2.535,0.2702702702702703,10,37,-2.5700000000000003,0.2916666666666667,7,24,-1.7899999999999998,0.3333333333333333,1,3,-0.235,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.25925925925925924,7,27,-4.68,0.21052631578947367,4,19,-2.855,0.1,1,10,-1.76,0.0,0,4,-0.67,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.7272727272727273,32,44,4.875,0.8,16,20,3.4050000000000002,1.0,10,10,2.515,1.0,3,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666666,28,42,4.1049999999999995,0.7619047619047619,16,21,2.4050000000000002,1.0,7,7,1.77,1.0,1,1,0.3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.7428571428571429,26,35,6.01,0.6666666666666666,18,27,1.5050000000000003,0.4375,7,16,-1.3449999999999998,0.35714285714285715,5,14,-1.7849999999999997,0.3333333333333333,4,12,-1.765,0.6,3,5,-0.25000000000000006,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3333333333333333,17,51,-10.41,0.3684210526315789,14,38,-4.0600000000000005,0.3793103448275862,11,29,-2.4950000000000006,0.3333333333333333,7,21,-1.5650000000000002,0.25,1,4,-0.645,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.5373134328358209,36,67,0.36999999999999983,0.46153846153846156,24,52,-0.4849999999999999,0.37037037037037035,10,27,-1.0950000000000002,0.3076923076923077,4,13,-0.765,0.5,1,2,-0.05,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.21052631578947367,4,19,-1.61,0.08333333333333333,1,12,-1.6550000000000005,0.1111111111111111,1,9,-1.185,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.359375,23,64,-6.99,0.3157894736842105,18,57,-6.630000000000001,0.3684210526315789,14,38,-3.0049999999999994,0.38095238095238093,8,21,-0.89,0.5454545454545454,6,11,0.05500000000000008,0.75,3,4,0.25500000000000006,1.0,1,1,0.165,0.0,0,0,0.0,0.0,0,0,0.0,0.5454545454545454,12,22,2.0949999999999998,0.75,6,8,1.8350000000000002,1.0,3,3,1.51,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.8571428571428571,54,63,5.045,0.925,37,40,3.415,1.0,14,14,1.56,1.0,4,4,0.44000000000000006,1.0,2,2,0.225,1.0,1,1,0.135,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.08695652173913043,2,23,-3.3400000000000007,0.0,0,16,-2.7750000000000004,0.0,0,11,-2.1399999999999997,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.6486486486486487,24,37,0.645,0.6774193548387096,21,31,0.845,0.625,15,24,0.5900000000000001,0.4444444444444444,4,9,-0.58,0.5,1,2,0.06999999999999999,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.24489795918367346,12,49,-2.0900000000000003,0.24324324324324326,9,37,-1.525,0.2962962962962963,8,27,-0.9650000000000001,0.2857142857142857,2,7,-0.15,0.0,0,3,-0.09,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.7346938775510204,36,49,3.5300000000000002,0.896551724137931,26,29,4.220000000000001,0.8666666666666667,13,15,2.5700000000000003,1.0,8,8,1.85,1.0,5,5,1.34,1.0,3,3,0.8400000000000001,1.0,1,1,0.31,0.0,0,0,0.0,0.0,0,0,0.0,0.7567567567567568,28,37,4.085,0.7916666666666666,19,24,2.93,1.0,12,12,2.7099999999999995,1.0,9,9,2.32,1.0,1,1,0.395,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
