TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.7878787878787878,26,33,4.09,1.0,10,10,1.9100000000000001,1.0,4,4,0.4,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5471698113207547,29,53,1.9799999999999995,0.6451612903225806,20,31,1.355,0.5294117647058824,9,17,-0.375,0.3333333333333333,2,6,-0.38000000000000006,0.3333333333333333,1,3,-0.33,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.76,19,25,3.6850000000000005,0.5384615384615384,7,13,0.86,0.4444444444444444,4,9,0.40000000000000013,0.3333333333333333,2,6,0.15000000000000008,0.0,0,4,-0.45999999999999996,0.0,0,2,-0.29,0.0,0,1,-0.08,0.0,0,0,0.0,0.0,0,0,0.0,0.2786885245901639,17,61,-1.9500000000000002,0.28846153846153844,15,52,-1.3100000000000003,0.23809523809523808,10,42,-2.4400000000000004,0.2571428571428571,9,35,-1.9649999999999999,0.375,9,24,-0.5700000000000001,0.45,9,20,-0.06999999999999998,0.5,7,14,0.019999999999999823,0.5,5,10,-0.43000000000000005,0.0,0,3,-1.06
20200302,0.7272727272727273,32,44,33.2,0.7105263157894737,27,38,28.94,0.65625,21,32,21.96,0.6451612903225806,20,31,20.875000000000004,0.6666666666666666,18,27,18.005000000000003,0.6538461538461539,17,26,17.045,0.625,15,24,15.105,0.6363636363636364,14,22,14.345,0.6,12,20,12.335,0.09523809523809523,4,42,-33.525,0.07692307692307693,3,39,-32.075,0.08333333333333333,3,36,-30.0,0.09375,3,32,-25.384999999999998,0.1,3,30,-24.744999999999997,0.1111111111111111,3,27,-20.630000000000003,0.08,2,25,-18.814999999999998,0.0,0,22,-19.180000000000003,0.0,0,21,-17.125
20200303,0.5138888888888888,37,72,-15.915000000000001,0.5142857142857142,36,70,-13.284999999999993,0.5151515151515151,34,66,-10.569999999999999,0.5666666666666667,34,60,-0.3150000000000006,0.5666666666666667,34,60,-0.3150000000000006,0.5892857142857143,33,56,6.2,0.6,33,55,9.39,0.6153846153846154,32,52,12.790000000000001,0.62,31,50,13.26,0.5,7,14,13.919999999999998,0.5,6,12,12.674999999999997,0.5,6,12,12.674999999999997,0.5,6,12,12.674999999999997,0.4,4,10,7.299999999999999,0.4,4,10,7.299999999999999,0.4,4,10,7.299999999999999,0.4,4,10,7.299999999999999,0.375,3,8,5.705
20200304,0.5769230769230769,30,52,0.9650000000000001,0.5714285714285714,28,49,1.0350000000000006,0.5652173913043478,26,46,0.8600000000000003,0.5609756097560976,23,41,0.42999999999999994,0.5277777777777778,19,36,-0.47999999999999954,0.5625,18,32,0.5549999999999999,0.5357142857142857,15,28,-0.3400000000000001,0.4782608695652174,11,23,-1.8150000000000006,0.3888888888888889,7,18,-2.9099999999999993,0.4117647058823529,14,34,-0.8700000000000002,0.3793103448275862,11,29,-0.865,0.2916666666666667,7,24,-1.8099999999999996,0.3181818181818182,7,22,-1.0149999999999997,0.3333333333333333,7,21,-0.3299999999999996,0.3888888888888889,7,18,1.2850000000000001,0.3333333333333333,5,15,0.8399999999999999,0.35714285714285715,5,14,1.3400000000000003,0.4166666666666667,5,12,1.4499999999999997
20200305,0.25,4,16,-1.525,0.3333333333333333,4,12,1.6349999999999998,0.4,2,5,0.6750000000000003,0.0,0,3,-1.81,0.0,0,3,-1.81,0.0,0,3,-1.81,0.0,0,3,-1.81,0.0,0,3,-1.81,0.0,0,3,-1.81,0.5285714285714286,37,70,-1.1700000000000004,0.5384615384615384,35,65,0.11000000000000046,0.49019607843137253,25,51,-5.58,0.45652173913043476,21,46,-6.01,0.43902439024390244,18,41,-7.83,0.42857142857142855,15,35,-7.220000000000001,0.4375,14,32,-4.755000000000001,0.4666666666666667,14,30,-3.66,0.4827586206896552,14,29,-2.7299999999999995
20200306,0.4583333333333333,22,48,-7.655000000000001,0.47619047619047616,20,42,-7.08,0.4594594594594595,17,37,-6.529999999999999,0.5,16,32,-2.74,0.5357142857142857,15,28,-0.52,0.6,15,25,2.1550000000000002,0.6,12,20,1.8449999999999995,0.6,9,15,1.3099999999999996,0.6,9,15,1.3099999999999996,0.7894736842105263,30,38,17.795,0.7647058823529411,26,34,15.624999999999998,0.75,24,32,14.44,0.7666666666666667,23,30,13.200000000000001,0.75,21,28,11.625,0.7692307692307693,20,26,11.864999999999998,0.7727272727272727,17,22,11.7,0.7368421052631579,14,19,8.940000000000001,0.7647058823529411,13,17,9.185
20200309,0.4827586206896552,28,58,12.970000000000002,0.4827586206896552,28,58,12.970000000000002,0.49122807017543857,28,57,13.79,0.46296296296296297,25,54,9.625,0.46153846153846156,24,52,9.565000000000001,0.4583333333333333,22,48,7.4300000000000015,0.43478260869565216,20,46,3.755000000000001,0.4418604651162791,19,43,4.625,0.3783783783783784,14,37,-0.4950000000000001,0.4642857142857143,13,28,-2.605,0.44,11,25,-1.6599999999999997,0.4583333333333333,11,24,-0.9249999999999998,0.45454545454545453,10,22,-0.8050000000000004,0.47619047619047616,10,21,1.2299999999999998,0.47619047619047616,10,21,1.2299999999999998,0.47619047619047616,10,21,1.2299999999999998,0.5,10,20,2.37,0.5263157894736842,10,19,4.03
20200310,0.36486486486486486,27,74,-28.645000000000003,0.3611111111111111,26,72,-28.64,0.36619718309859156,26,71,-26.365000000000002,0.35294117647058826,24,68,-25.775,0.35294117647058826,24,68,-25.775,0.3582089552238806,24,67,-24.025,0.359375,23,64,-22.575000000000003,0.3728813559322034,22,59,-18.620000000000005,0.3728813559322034,22,59,-18.620000000000005,0.8333333333333334,10,12,12.26,0.8333333333333334,10,12,12.26,0.9090909090909091,10,11,13.58,1.0,8,8,10.29,1.0,8,8,10.29,1.0,7,7,8.850000000000001,1.0,5,5,6.525,1.0,5,5,6.525,1.0,3,3,3.4450000000000003
20200311,0.4,26,65,-16.18,0.38095238095238093,24,63,-17.889999999999997,0.3770491803278688,23,61,-18.6,0.3559322033898305,21,59,-18.735,0.3559322033898305,21,59,-18.735,0.32142857142857145,18,56,-21.205,0.32142857142857145,18,56,-21.205,0.32727272727272727,18,55,-20.349999999999998,0.3333333333333333,18,54,-20.345,0.38095238095238093,8,21,-10.264999999999999,0.3684210526315789,7,19,-10.85,0.375,6,16,-9.78,0.25,3,12,-10.524999999999999,0.0,0,7,-7.895,0.0,0,7,-7.895,0.0,0,7,-7.895,0.0,0,6,-7.295,0.0,0,5,-5.875
