TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.717948717948718,28,39,1.7500000000000007,0.7333333333333333,22,30,2.0100000000000002,0.75,15,20,1.7900000000000003,0.875,7,8,0.735,1.0,3,3,0.05,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5106382978723404,24,47,-0.35999999999999993,0.5128205128205128,20,39,0.18499999999999975,0.45,9,20,0.4099999999999999,0.75,3,4,0.6599999999999999,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.7931034482758621,23,29,3.435,0.8125,13,16,2.06,1.0,3,3,0.75,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2982456140350877,17,57,-2.2,0.3,12,40,-1.6349999999999998,0.3333333333333333,6,18,0.54,0.0,0,2,-0.21000000000000002,0.0,0,2,-0.21000000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.5555555555555556,10,18,2.3000000000000003,0.25,1,4,-0.09,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5735294117647058,39,68,0.09499999999999993,0.46153846153846156,18,39,-1.015,0.5,8,16,-0.635,0.4,2,5,-0.18,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.32432432432432434,12,37,-2.105,0.45454545454545453,10,22,-0.48499999999999993,0.5882352941176471,10,17,0.41500000000000004,0.6153846153846154,8,13,0.445,1.0,1,1,0.16,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.30612244897959184,15,49,-2.875,0.22727272727272727,5,22,-2.849999999999999,0.0,0,11,-3.22,0.0,0,3,-0.965,0.0,0,2,-0.575,0.0,0,2,-0.575,0.0,0,1,-0.33,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.75,24,32,11.19,0.6428571428571429,9,14,8.100000000000001,0.8571428571428571,6,7,6.62,1.0,5,5,5.855,1.0,3,3,3.7199999999999998,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3333333333333333,18,54,-5.2299999999999995,0.14814814814814814,4,27,-3.7299999999999995,0.06666666666666667,1,15,-1.9099999999999997,0.14285714285714285,1,7,-0.605,0.5,1,2,0.060000000000000005,1.0,1,1,0.07,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.72,18,25,1.375,1.0,5,5,0.635,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.47540983606557374,29,61,-0.6049999999999999,0.29411764705882354,10,34,-1.285,0.0,0,6,-0.325,0.0,0,1,-0.005,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.5263157894736842,20,38,-1.245,0.625,15,24,0.48,0.6666666666666666,10,15,0.45000000000000007,0.875,7,8,0.8900000000000001,1.0,3,3,0.32,1.0,1,1,0.13,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.7291666666666666,35,48,7.840000000000001,0.7307692307692307,19,26,4.660000000000001,1.0,8,8,2.165,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.13953488372093023,12,86,-8.385,0.15625,10,64,-5.415,0.09523809523809523,2,21,-1.5599999999999998,0.25,1,4,-0.415,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.65,13,20,0.14500000000000002,0.5,1,2,-0.05000000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2878787878787879,19,66,-2.59,0.3181818181818182,14,44,-2.1250000000000004,0.2857142857142857,4,14,-0.685,0.3333333333333333,2,6,-0.30000000000000004,1.0,1,1,0.03,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.6666666666666666,28,42,2.2150000000000003,0.7272727272727273,16,22,2.4200000000000004,1.0,7,7,1.58,1.0,2,2,0.63,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6818181818181818,30,44,2.7700000000000005,0.7407407407407407,20,27,2.045,0.8888888888888888,16,18,2.21,1.0,4,4,0.35000000000000003,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200116,0.6666666666666666,20,30,0.6599999999999999,0.8421052631578947,16,19,1.1350000000000002,1.0,7,7,0.885,1.0,1,1,0.14,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.39285714285714285,22,56,0.3350000000000002,0.3,12,40,-1.045,0.18181818181818182,4,22,-1.1550000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200117,0.7391304347826086,17,23,1.585,0.5454545454545454,6,11,-0.045000000000000075,0.5,3,6,-0.12000000000000006,1.0,1,1,0.01,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5555555555555556,35,63,2.3700000000000006,0.6052631578947368,23,38,1.8699999999999999,0.625,5,8,0.8,0.6666666666666666,2,3,0.04,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200121,0.7692307692307693,10,13,1.19,1.0,7,7,1.03,1.0,2,2,0.15000000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2876712328767123,21,73,-4.75,0.2631578947368421,15,57,-3.9950000000000006,0.2608695652173913,6,23,-2.0349999999999997,0.0,0,1,-0.21,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200122,0.15151515151515152,5,33,-4.955,0.15,3,20,-3.3200000000000003,0.4,2,5,-0.115,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5471698113207547,29,53,3.175,0.48717948717948717,19,39,1.6749999999999998,0.44,11,25,0.28,0.75,3,4,0.73,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200123,0.3191489361702128,15,47,-2.3400000000000007,0.3333333333333333,9,27,-0.9800000000000001,0.5,5,10,0.415,0.3333333333333333,2,6,-0.09000000000000002,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6153846153846154,24,39,3.0650000000000013,0.7058823529411765,12,17,2.5,1.0,3,3,0.785,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200124,0.5,25,50,-0.25999999999999984,0.5128205128205128,20,39,1.0049999999999997,0.5,12,24,0.28000000000000014,0.5833333333333334,7,12,0.62,0.5,2,4,0.19499999999999998,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.8611111111111112,31,36,13.52,0.8076923076923077,21,26,8.015,0.782608695652174,18,23,5.95,0.7368421052631579,14,19,4.794999999999999,0.6666666666666666,10,15,3.1649999999999996,0.7272727272727273,8,11,2.4749999999999996,0.8,8,10,2.53,0.8571428571428571,6,7,2.1299999999999994,1.0,5,5,1.8049999999999997
20200127,0.6153846153846154,24,39,1.7349999999999997,0.5652173913043478,13,23,-1.83,0.5714285714285714,8,14,-1.3699999999999997,0.3333333333333333,3,9,-1.8299999999999998,0.2,1,5,-1.56,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5106382978723404,24,47,0.2949999999999995,0.575,23,40,1.7199999999999998,0.75,21,28,4.420000000000001,0.8421052631578947,16,19,3.7199999999999998,0.8181818181818182,9,11,2.925,0.75,3,4,1.0699999999999998,1.0,2,2,0.725,1.0,1,1,0.485,0.0,0,0,0.0
20200128,0.9411764705882353,16,17,4.13,1.0,7,7,1.54,1.0,1,1,0.34,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5072463768115942,35,69,-0.5900000000000002,0.5625,27,48,1.355,0.8181818181818182,18,22,2.2300000000000004,0.8333333333333334,5,6,0.375,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200129,0.775,31,40,3.12,1.0,13,13,1.795,1.0,2,2,0.45499999999999996,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3695652173913043,17,46,-3.18,0.5294117647058824,9,17,0.4749999999999999,1.0,3,3,0.69,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200130,0.5901639344262295,36,61,4.3999999999999995,0.5,23,46,0.8550000000000001,0.5517241379310345,16,29,1.2799999999999998,0.47368421052631576,9,19,-0.6850000000000002,0.18181818181818182,2,11,-3.105,0.125,1,8,-2.3,0.0,0,6,-2.72,0.0,0,3,-1.6550000000000002,0.0,0,0,0.0,0.28,7,25,-2.8449999999999998,0.3076923076923077,4,13,-0.5249999999999999,0.5,3,6,-0.07999999999999996,0.3333333333333333,1,3,-0.45499999999999996,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
