TradingDay,up_acc_thr_0.0,up_num_thr_0.0,up_den_thr_0.0,up_pnl_thr_0.0,up_acc_thr_0.1,up_num_thr_0.1,up_den_thr_0.1,up_pnl_thr_0.1,up_acc_thr_0.2,up_num_thr_0.2,up_den_thr_0.2,up_pnl_thr_0.2,up_acc_thr_0.3,up_num_thr_0.3,up_den_thr_0.3,up_pnl_thr_0.3,up_acc_thr_0.4,up_num_thr_0.4,up_den_thr_0.4,up_pnl_thr_0.4,up_acc_thr_0.5,up_num_thr_0.5,up_den_thr_0.5,up_pnl_thr_0.5,up_acc_thr_0.6,up_num_thr_0.6,up_den_thr_0.6,up_pnl_thr_0.6,up_acc_thr_0.7,up_num_thr_0.7,up_den_thr_0.7,up_pnl_thr_0.7,up_acc_thr_0.8,up_num_thr_0.8,up_den_thr_0.8,up_pnl_thr_0.8,down_acc_thr_0.0,down_num_thr_0.0,down_den_thr_0.0,down_pnl_thr_0.0,down_acc_thr_0.1,down_num_thr_0.1,down_den_thr_0.1,down_pnl_thr_0.1,down_acc_thr_0.2,down_num_thr_0.2,down_den_thr_0.2,down_pnl_thr_0.2,down_acc_thr_0.3,down_num_thr_0.3,down_den_thr_0.3,down_pnl_thr_0.3,down_acc_thr_0.4,down_num_thr_0.4,down_den_thr_0.4,down_pnl_thr_0.4,down_acc_thr_0.5,down_num_thr_0.5,down_den_thr_0.5,down_pnl_thr_0.5,down_acc_thr_0.6,down_num_thr_0.6,down_den_thr_0.6,down_pnl_thr_0.6,down_acc_thr_0.7,down_num_thr_0.7,down_den_thr_0.7,down_pnl_thr_0.7,down_acc_thr_0.8,down_num_thr_0.8,down_den_thr_0.8,down_pnl_thr_0.8
20200102,0.6666666666666666,18,27,-0.51,1.0,7,7,0.61,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4406779661016949,26,59,-2.6200000000000006,0.375,12,32,-3.6500000000000004,0.125,2,16,-3.145,0.25,1,4,-0.7550000000000001,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200103,0.5757575757575758,19,33,1.485,0.5714285714285714,12,21,0.8900000000000001,0.45454545454545453,5,11,-0.34999999999999987,0.3333333333333333,2,6,-0.22,0.2,1,5,-0.24000000000000002,0.0,0,3,-0.37,0.0,0,2,-0.11,0.0,0,2,-0.11,0.0,0,1,-0.1,0.16981132075471697,9,53,-4.1499999999999995,0.11627906976744186,5,43,-4.289999999999999,0.14814814814814814,4,27,-1.9349999999999998,0.2,4,20,-1.0350000000000004,0.0,0,9,-1.66,0.0,0,2,-0.39,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200106,0.5384615384615384,28,52,3.9350000000000005,0.4090909090909091,9,22,1.1000000000000003,0.75,3,4,0.76,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6470588235294118,22,34,1.73,0.7142857142857143,15,21,1.7799999999999998,0.9166666666666666,11,12,1.57,1.0,5,5,0.685,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200107,0.5333333333333333,8,15,-0.059999999999999935,1.0,4,4,0.315,1.0,1,1,0.005,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4647887323943662,33,71,-0.83,0.5348837209302325,23,43,0.1350000000000001,1.0,12,12,2.655,1.0,4,4,0.94,1.0,2,2,0.62,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200108,0.6551724137931034,19,29,4.384999999999999,0.7058823529411765,12,17,2.055,0.9090909090909091,10,11,1.08,0.8333333333333334,5,6,0.575,1.0,4,4,0.43500000000000005,1.0,1,1,0.12,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2631578947368421,15,57,-12.035,0.19047619047619047,4,21,-5.72,0.0,0,11,-4.6,0.0,0,3,-0.8049999999999999,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200109,0.7727272727272727,17,22,1.78,0.9,9,10,0.93,1.0,2,2,0.2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.484375,31,64,-0.19999999999999982,0.5128205128205128,20,39,0.76,0.6190476190476191,13,21,1.035,0.8333333333333334,10,12,1.115,1.0,10,10,1.2050000000000003,1.0,4,4,0.615,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200110,0.425531914893617,20,47,-4.165,0.625,15,24,-0.3650000000000002,0.8,4,5,0.27,1.0,1,1,0.09,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6923076923076923,27,39,4.92,1.0,18,18,4.135,1.0,9,9,2.9800000000000004,1.0,4,4,1.4000000000000001,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200113,1.0,30,30,4.365,1.0,10,10,1.125,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.21428571428571427,12,56,-4.0200000000000005,0.1891891891891892,7,37,-2.9350000000000005,0.0,0,12,-1.64,0.0,0,2,-0.275,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200114,0.6,24,40,-0.41000000000000003,0.5384615384615384,7,13,-0.2849999999999999,1.0,3,3,0.3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1956521739130435,9,46,-3.145,0.17391304347826086,4,23,-1.6300000000000001,0.0,0,1,-0.1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
20200115,0.525,21,40,-0.62,0.5,7,14,0.39500000000000013,1.0,1,1,0.32,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5217391304347826,24,46,-0.06499999999999992,0.42105263157894735,8,19,-0.6699999999999999,0.25,1,4,-0.49,0.25,1,4,-0.49,0.0,0,3,-0.52,0.0,0,2,-0.23500000000000001,0.0,0,1,-0.14,0.0,0,0,0.0,0.0,0,0,0.0
