start_time_ms,start_time_str,end_time_ms,end_time_str,duration_minutes,regime_coverage,time_to_regime_start,time_from_regime_start,accuracy,additional_trading_time
36000000,10:00,37542857,10:25,25.714283333333334,0.0,9.285716666666668,0.0,0.2146410803127221,35.0
36000000,10:00,38057142,10:34,34.2857,0.0,0.7143,0.0,0.23951670220326937,35.0
36000000,10:00,38571428,10:42,42.85713333333333,0.09243686274509803,0.0,7.8571333333333335,0.28073916133617627,35.0
36000000,10:00,39085714,10:51,51.42856666666667,0.1932772549019608,0.0,16.428566666666665,0.32764747690120827,35.0
36000000,10:00,39600000,11:00,60.0,0.29411764705882354,0.0,25.0,0.3738450604122246,35.0
36000000,10:00,40114285,11:08,68.57141666666666,0.3949578431372549,0.0,33.571416666666664,0.3937455579246624,35.0
36000000,10:00,40628571,11:17,77.14285,0.49579823529411765,0.0,42.14285,0.4235963041933191,35.0
36000000,10:00,41142857,11:25,85.71428333333333,0.5966386274509804,0.0,50.714283333333334,0.4463397299218195,35.0
36000000,10:00,41657142,11:34,94.2857,0.6974788235294118,0.0,59.2857,0.4633972992181947,35.0
36000000,10:00,42171428,11:42,102.85713333333334,0.7983192156862745,0.0,67.85713333333334,0.48898365316275766,35.0
36000000,10:00,42685714,11:51,111.42856666666667,0.8991596078431373,0.0,76.42856666666667,0.5124378109452736,35.0
36000000,10:00,43200000,12:00,120.0,1.0,0.0,85.0,0.5366027007818053,35.0
