rank,chromosome,composite_score,total_pnl_after_fees,sharpe_ratio,max_drawdown,win_rate,num_trades,profit_factor,avg_pnl_per_trade,volatility,calmar_ratio,from_trading_day,to_trading_day,market_regime,generation,daily:daily_down_acc_thr_0.6,daily:daily_down_ws_acc_thr_0.6,daily:daily_down_pnl_thr_0.6,daily:daily_down_ppt_thr_0.6,daily:2day_down_acc_thr_0.6,daily:2day_down_ws_acc_thr_0.6,daily:2day_down_pnl_thr_0.6,daily:2day_down_ppt_thr_0.6,daily:3day_down_acc_thr_0.6,daily:3day_down_ws_acc_thr_0.6,daily:3day_down_pnl_thr_0.6,daily:3day_down_ppt_thr_0.6,daily:1week_down_acc_thr_0.6,daily:1week_down_ws_acc_thr_0.6,daily:1week_down_pnl_thr_0.6,daily:1week_down_ppt_thr_0.6,daily:2week_down_acc_thr_0.6,daily:2week_down_ws_acc_thr_0.6,daily:2week_down_pnl_thr_0.6,daily:2week_down_ppt_thr_0.6,daily:4week_down_acc_thr_0.6,daily:4week_down_ws_acc_thr_0.6,daily:4week_down_pnl_thr_0.6,daily:4week_down_ppt_thr_0.6,daily:8week_down_acc_thr_0.6,daily:8week_down_ws_acc_thr_0.6,daily:8week_down_pnl_thr_0.6,daily:8week_down_ppt_thr_0.6,daily:13week_down_acc_thr_0.6,daily:13week_down_ws_acc_thr_0.6,daily:13week_down_pnl_thr_0.6,daily:13week_down_ppt_thr_0.6,daily:26week_down_acc_thr_0.6,daily:26week_down_ws_acc_thr_0.6,daily:26week_down_pnl_thr_0.6,daily:26week_down_ppt_thr_0.6,daily:52week_down_acc_thr_0.6,daily:52week_down_ws_acc_thr_0.6,daily:52week_down_pnl_thr_0.6,daily:52week_down_ppt_thr_0.6,daily:from_begin_down_acc_thr_0.6,daily:from_begin_down_ws_acc_thr_0.6,daily:from_begin_down_pnl_thr_0.6,daily:from_begin_down_ppt_thr_0.6,regime:1day_down_acc_thr_0.6,regime:1day_down_ws_acc_thr_0.6,regime:1day_down_pnl_thr_0.6,regime:1day_down_ppt_thr_0.6,regime:2day_down_acc_thr_0.6,regime:2day_down_ws_acc_thr_0.6,regime:2day_down_pnl_thr_0.6,regime:2day_down_ppt_thr_0.6,regime:3day_down_acc_thr_0.6,regime:3day_down_ws_acc_thr_0.6,regime:3day_down_pnl_thr_0.6,regime:3day_down_ppt_thr_0.6,regime:4day_down_acc_thr_0.6,regime:4day_down_ws_acc_thr_0.6,regime:4day_down_pnl_thr_0.6,regime:4day_down_ppt_thr_0.6,regime:5day_down_acc_thr_0.6,regime:5day_down_ws_acc_thr_0.6,regime:5day_down_pnl_thr_0.6,regime:5day_down_ppt_thr_0.6,regime:10day_down_acc_thr_0.6,regime:10day_down_ws_acc_thr_0.6,regime:10day_down_pnl_thr_0.6,regime:10day_down_ppt_thr_0.6,regime:20day_down_acc_thr_0.6,regime:20day_down_ws_acc_thr_0.6,regime:20day_down_pnl_thr_0.6,regime:20day_down_ppt_thr_0.6,regime:30day_down_acc_thr_0.6,regime:30day_down_ws_acc_thr_0.6,regime:30day_down_pnl_thr_0.6,regime:30day_down_ppt_thr_0.6
1,28,23.96,-25.675000000000015,-0.021037660538462066,71.41000000000003,0.5151515151515151,1386,0.9459450924249442,-0.018524531024531034,0.8869406815758161,-0.3595434813051394,20250101,20250808,0,1,0.29624916167243354,0.8090677156733267,0.35025252522341144,0.7894092564308925,0.5613489757705725,0.25358895422013317,0.10497708368510905,0.058460729196879724,0.6732923807698442,0.6978296570017101,0.7327832059516539,0.7878740584977104,0.07637632039359277,0.3176805966199643,0.7410232771836268,0.328494229175048,0.47014548492004427,0.1810857177346843,0.3235044018091007,0.45490615596698825,0.5296305154817527,0.2930305486524848,0.27697514788018085,0.6781530719749497,0.233458700605652,0.6772553697317375,0.43233249756682635,0.38766628526578384,0.33544620663849345,0.5132221243123415,0.9876911143597368,0.5309143712841541,0.6804361576402314,0.39113473324146986,0.11655619545171181,0.70722572636939,0.4136160945599694,0.4560330320768555,0.33195253580190287,0.0937152433162668,0.4577166960483934,0.8057929087049822,0.19350921158975343,0.46502849139064684,0.19091752157285335,0.07588166476887537,0.03198771223661634,0.1524555496740907,0.25709201836437945,0.06937376769742032,0.9271894410882913,0.5466259201069118,0.9672960369260322,0.8973085224641426,0.3910502178883323,0.37876973050352947,0.6515744001430833,0.8562783636180507,0.44305142261098884,0.532802108369059,0.1629177546747762,0.5551585657135201,0.1267851475022781,0.9457352211284518,0.9826123685208349,0.301446129711462,0.7696255696817745,0.31195002070582545,0.9781755040038349,0.28127815478903406,0.6738103391962849,0.43307377794914204,0.4046784137150877,0.5810184909789567,0.5915811325489647,0.05818320873854366
2,11,23.86,-20.85,-0.01874736415938528,74.93999999999998,0.4916158536585366,1312,0.9516157103904392,-0.015891768292682927,0.8548473058412014,-0.27822257806245004,20250101,20250808,0,1,0.8231103407097919,0.026117981569867332,0.21077063993129397,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.053890219598443756,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.6365533448355478,0.7647569482692499,0.7649552946168192,0.41768557955972274,0.7688053063237427,0.4232017504120317,0.9261035715268315,0.6819264848723984,0.3684555913246884,0.85890985535282,0.38049567998338985,0.09495426388360773,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.3949396379041129,0.5106162349890584,0.7961595415020245,0.4453774958910275,0.7430669105102151,0.07874907332177594,0.4876452580166796,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.020022559117985117,0.45082670983145,0.04742287434525816,0.4977274961778495,0.8587740041280045,0.3348156564151846,0.9015900311504366,0.1228875539702794,0.15743374693326317,0.7873852916367928,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.4719474542548665,0.9006875037302683,0.37451251076585956,0.5277864449097718,0.6944934244649952,0.425568262771457,0.6385766794385177,0.5943246846083065,0.4542809790228073,0.9157764166967288,0.7440674029374216,0.9294858018400058,0.8911779892563932,0.32033320619063854,0.6900263485800929,0.058868078357722564,0.20178386343344057,0.7230617666544835,0.7520099236736953,0.29538112744121003,0.958446920480605,0.004363273526967193,0.34974214023403494,0.19748236998530688
3,6,22.88,-57.09000000000002,-0.04565059821686539,101.86499999999997,0.5020949720670391,1432,0.8872741632935136,-0.0398673184357542,0.8794557112739471,-0.5604476513031957,20250101,20250808,0,1,0.11348847189364952,0.9744830944364566,0.7287346335011062,0.35146780589270143,0.707605138259081,0.7996046016600539,0.6455618545082925,0.41459960718816635,0.7060310112730092,0.2466493817746419,0.25599243129796234,0.02401135414536093,0.09872595484881053,0.3004364353612884,0.6408556778104257,0.32220794806947894,0.18549413807589044,0.9171935490375146,0.27092080337477,0.27354789159746873,0.9544126823985427,0.12711457105906354,0.7472648498793711,0.005237955698902619,0.8567906078643652,0.6959562013216979,0.5530257042345487,0.9352357974497159,0.5126235297435472,0.17761206559579035,0.5368657924644523,0.29345981797989673,0.010602052900659742,0.8838007177922461,0.6564106481234461,0.9422559726472951,0.7449452977699604,0.267210445760492,0.36186287782888127,0.526403885572817,0.5468849710613516,0.2586703239836272,0.17463634725314248,0.3607102575013952,0.14018226528081834,0.3890786551516633,0.471888334145795,0.9688269230247804,0.14556744953343903,0.51425472176551,0.5276518299895678,0.3052425160786135,0.15967475615007787,0.5969115259308855,0.10372881071894025,0.5679660885188987,0.3863063807868756,0.08472204766699598,0.5619991771098153,0.6480716785524854,0.6619339451146399,0.18924280929603876,0.9541089454065985,0.05902445626966857,0.8802062359776875,0.7837581607512468,0.25247741468160834,0.9270905225395275,0.4447506000327969,0.3771513337602156,0.8938234794437749,0.754053869673167,0.7744580162386291,0.8790485110533273,0.4814823173002244,0.3029007250817266
4,14,22.78,-58.07500000000002,-0.049827683489889654,88.54499999999999,0.4899598393574297,1494,0.8779642140433088,-0.03887215528781795,0.7832773895134334,-0.6558811903551869,20250101,20250808,0,1,0.093108286671858,0.9716559199897875,0.4838599804636461,0.2425227014980641,0.5311238298072531,0.2855442354647988,0.8626303770516396,0.0411001534608737,0.10834773395072039,0.767160045428697,0.05142870888388429,0.7757165386439339,0.009138942616912282,0.618312113456834,0.818709332738458,0.898585722981517,0.9856115817551715,0.4967449224367584,0.3523189257703936,0.8670849944720439,0.3968817457237722,0.6436572191766988,0.020453313165591402,0.8080845429893986,0.4296133020191586,0.5585465225030942,0.7791112901503947,0.40255712355177,0.9079949179108774,0.649969610986605,0.7272722271507035,0.7795610399847863,0.35072744767573094,0.01965992029992103,0.35855856952945986,0.3032254513488142,0.9190619921812826,0.25339692992403196,0.24115477122524742,0.9099231472801609,0.7768153504756296,0.4297658769706628,0.921790357758227,0.7076996787201035,0.07176942249936435,0.32208111033207776,0.8451195624531088,0.635692949111467,0.6153841336703681,0.8083144017049184,0.6364380890837869,0.2674200692881554,0.38555460233648275,0.34495775928694195,0.20032974767763323,0.26023188088012206,0.6727030290986542,0.8483657854171913,0.20277506130148049,0.7711335715509462,0.8310992857287541,0.5392570650035795,0.37246317384512984,0.2031817842559851,0.1879256581799844,0.32370546131048517,0.07232937282609797,0.1932205721087661,0.9187813112833391,0.6135976739950241,0.037268988528439406,0.27414848204267983,0.7233004603802307,0.9340629801063826,0.39822308321425015,0.7170424341998045
5,22,22.61,-61.84500000000001,-0.049296456095003334,90.01999999999998,0.5045486354093772,1429,0.8791050903119868,-0.04327851644506649,0.8834877869815667,-0.6870139968895804,20250101,20250808,0,1,0.5539410225005864,0.3962478937053667,0.04812677258007669,0.5256725610928528,0.15303858181189034,0.500010160994154,0.2560867797161476,0.5430931578695106,0.5482661195184717,0.22578871385664923,0.08924631095269508,0.4518696252371709,0.7733845106973479,0.6821146498053886,0.8621413255768727,0.4538449963541026,0.5694399615273169,0.005272142751361675,0.8745242186049744,0.5778793458310568,0.9452290818309408,0.8917868772214366,0.6818796097395595,0.8903509156489057,0.193461556210612,0.8025594797228013,0.023410456838073967,0.9204400645771312,0.6691043682736179,0.7421488031402081,0.9658874866836143,0.3998269963150798,0.3146438228001509,0.4910969122835215,0.29563491561031274,0.5414369044922906,0.29309260314011454,0.2358622014173526,0.699595504253535,0.34687864778266486,0.4588639798415177,0.6024089000949147,0.11023417417608061,0.40166246040897957,0.26186723837129144,0.5986174478455139,0.9101511481956497,0.18107984952091305,0.9864527783786768,0.6872643804255927,0.5581118670093825,0.9418258148023613,0.6708757852658821,0.604682323646212,0.40519864457010535,0.5378973482166236,0.9677719618357923,0.05473041729110828,0.9124389664039806,0.8470825916981375,0.9530008126815365,0.0025798305263317056,0.9178162490037425,0.8237440115281462,0.5515358133156282,0.7369288335117586,0.9362902249910008,0.25002634098670573,0.981355661408692,0.5579421001697737,0.4872058009313527,0.6005086086737598,0.6026760287313091,0.6068549382684082,0.9692955090547337,0.6199100430346042
6,30,22.58,-65.43500000000002,-0.05356015901334492,105.84999999999988,0.49685094471658503,1429,0.8676342672195813,-0.04579076277116866,0.8603593933321136,-0.6181861124232413,20250101,20250808,0,1,0.1855752748185393,0.38659930304207,0.8318961986371698,0.19869744903988218,0.9165579658994917,0.7883107006384493,0.7226042843798374,0.9956945208644647,0.8453721425876699,0.23372659022212572,0.32241443182859886,0.7166560072589194,0.10283240034739605,0.6000906820558731,0.13626389792625326,0.8992538830672223,0.24600730363181766,0.9535966568300106,0.7882905428933994,0.43409428986065535,0.25462555203662296,0.37162864464641454,0.5694070904882819,0.2875613098308989,0.8594312283131412,0.9266232928052407,0.037502469218454904,0.32408231396140263,0.337841747264755,0.6271086450899315,0.07548297177687113,0.22652234962028195,0.9207034388994189,0.2536766700913502,0.8769313661238011,0.29083006147622814,0.2362254680911663,0.1849155277537451,0.13721686287438495,0.4830945125656291,0.7306924863460201,0.7682655074274966,0.30979523696189437,0.694997398070733,0.9499493872298069,0.5297653485043685,0.419373885847666,0.5648426871127332,0.7717225265679787,0.4352496425483162,0.7115880667696242,0.6989253319563068,0.15931771056183175,0.013776385816136272,0.857220598074219,0.5505075866323823,0.07927965623367383,0.5384425714353355,0.2531560584297793,0.9755969475930867,0.2666223223662527,0.6136322278696441,0.22256042299483692,0.14744345966989247,0.4494155291380575,0.9716711640446201,0.9645933314171407,0.12274005410064504,0.3649652479788772,0.11504425234136706,0.892229835064349,0.5680927415604914,0.9405564995421158,0.2363082225306049,0.8596976531883781,0.657477112829941
7,2,22.51,-52.53000000000002,-0.049373859332285386,98.94499999999998,0.478017585931255,1251,0.8769818037048314,-0.041990407673860926,0.8573112917589787,-0.5309010056091772,20250101,20250808,0,1,0.11505456638977896,0.6090665392794814,0.13339096418598828,0.24058961996534878,0.3271390558111398,0.8591374909485977,0.6660902130980257,0.5411622122834038,0.0290138244243604,0.7337482962802829,0.39495001843100586,0.8020471186286665,0.2544211258598793,0.056884936651151796,0.8666486408992002,0.2210289958843713,0.40498944804725967,0.3160964710182087,0.07666269999644726,0.8432246942297046,0.8489391477448615,0.971465091435388,0.3853769143951381,0.9544881251086652,0.44575836083971887,0.6697246517218077,0.08250004969715541,0.8970985799815343,0.2980035006887627,0.26230482259638144,0.005129549064456951,0.543202515280406,0.47559636700725316,0.6363736775715226,0.9782041340820061,0.9086627578310877,0.9101530757801566,0.5252556711071454,0.1040189498547629,0.180914595257901,0.9530402209867416,0.41195298338635866,0.8650171206071817,0.6721772794761761,0.6287857958821612,0.2755587766489521,0.8967472697408626,0.20689137134336522,0.4044052430754076,0.9935724923941035,0.7357270815071207,0.4450614124896827,0.560663169443735,0.41125548908663523,0.7269879919679885,0.39919688590407476,0.6701451647023818,0.7047156078805414,0.6095598712590458,0.540034464181656,0.20608185091330178,0.1991614766227019,0.7957388648160442,0.2903327777707566,0.6559628278238538,0.29961677580702484,0.14447837842282873,0.4039566669804695,0.31026952684458975,0.24339801628096225,0.5881040426583761,0.2453432529633598,0.7477706117928631,0.7201466478542229,0.6952608669550929,0.10274277857321168
8,25,22.46,-52.21000000000002,-0.04868031748245218,96.45000000000002,0.4754358161648177,1262,0.8779897876914808,-0.041370839936608575,0.8566352914666931,-0.5413167444271645,20250101,20250808,0,1,0.1542875781312758,0.13369956070006594,0.36268546617688757,0.6791088754456315,0.19445005733386767,0.25121038348699354,0.7584163915356066,0.5576185895623528,0.5148029178943361,0.46779986232110005,0.08717600360895816,0.8290954422777453,0.298640559012035,0.0313458894314822,0.678005756633012,0.903489032968205,0.5144511849840581,0.5391054743190673,0.6643275163409067,0.6340567552674713,0.3534194681423357,0.02664251284171837,0.16528983954735976,0.8793189913850453,0.06782045585415553,0.369085801904495,0.11550058638602922,0.09629414268377567,0.08376969771731402,0.0869270271606033,0.022255845574823185,0.7710427217821996,0.04921262324527098,0.4652232402976252,0.941233063328999,0.21651230315051528,0.3613184649034925,0.03131863219180253,0.304044534612385,0.188267674168085,0.12615963249277695,0.41421683397354825,0.9446711018189252,0.03834351621127252,0.9570400907944291,0.12631581198865216,0.07794759840359955,0.16608301086990584,0.9547679009399442,0.2680612557804244,0.10054094111621781,0.9077761779118008,0.5533746824108334,0.7486926215090324,0.10672347806978832,0.786414388868954,0.6587777322255012,0.36195656633774254,0.6498547875612986,0.23054334798542442,0.7168585106344298,0.26612140445101895,0.6227961633556277,0.814308848165749,0.039375286048070945,0.591262142665629,0.3213878305129738,0.511416279711588,0.5034058409507379,0.31106395561466393,0.9079808250924699,0.2741526253190497,0.8186761802919643,0.5527825650994779,0.647089825446544,0.7028743816625457
9,5,22.42,-53.530000000000015,-0.04457398822150216,67.05500000000008,0.49746926970354305,1383,0.8895343438199697,-0.03870571221981201,0.8753094919741039,-0.7982999030646477,20250101,20250808,0,1,0.7838323508057506,0.6348337060527302,0.24904309151574888,0.7580758646498177,0.3130769356316798,0.9372373574883975,0.04286544835226391,0.44086720342980446,0.9127222899351977,0.4550039189267788,0.5079343407037916,0.08490795479470015,0.4263497910655377,0.7457169596938721,0.8670813956107902,0.3236658269006706,0.10407439731328827,0.802108046853447,0.39483194918011777,0.6277680882341897,0.03598854359970072,0.2999078500215354,0.04765321960403324,0.37221107780612517,0.2624151964281971,0.9905262064126861,0.39514534810306035,0.3075392625990663,0.22110113634770445,0.49402502498638734,0.05787518962294125,0.28970004072785505,0.23495039062527756,0.9634304149536288,0.6156738730774998,0.8625839693020417,0.09008525620004304,0.14898890157990508,0.6725749636852829,0.9789919248124339,0.02322350511829474,0.9077156911757687,0.05805131621625281,0.7556654342819284,0.06460287808982568,0.2557334238083524,0.1696077644664009,0.19512729674487106,0.10655685109030466,0.5207896003888605,0.006246276335343692,0.7906050964415999,0.1387109240131209,0.10714519514849807,0.429601163602524,0.2189728773753462,0.8358517290630437,0.005874720050239368,0.1483228951433896,0.6983438425398526,0.14760990474687974,0.8707845362066596,0.5139862168749165,0.4248002562289217,0.01896837827374731,0.49432592614718096,0.9466241288576691,0.3458034276780333,0.40732889294799735,0.8289264308048582,0.714015396668201,0.4865717713021802,0.23274440122166595,0.6719964890051465,0.5786546824525314,0.448385693659916
10,29,22.33,-61.61,-0.04927252046715636,103.94499999999998,0.4792399718508093,1421,0.8777445951443115,-0.043356790992258976,0.8836697540452747,-0.5927173024195489,20250101,20250808,0,1,0.9274805386189587,0.8724262944092156,0.5846312725955531,0.9051701737237969,0.3168325711907395,0.14800810092978367,0.8595341022432069,0.43370096675115366,0.4935207972454445,0.45256369724725654,0.3631546747874236,0.26228466728522704,0.5913283715508774,0.3100109782548409,0.043704646608971,0.7081302751725729,0.18510938820578027,0.19071519885312238,0.7349490629024121,0.1259461988336218,0.30706466166479995,0.934151009587822,0.9857246143532092,0.9779712853996667,0.13122727002257162,0.0048934377712812616,0.7879914226744764,0.6747121427982686,0.3443054382254692,0.3413433999443778,0.48834560831442186,0.5290860642392389,0.9921980292777474,0.9480229969111801,0.8008097062961144,0.18704137495518836,0.15511409362491968,0.03245902930234201,0.26682949344096274,0.3660498583642833,0.9684719406290724,0.36580802426402415,0.48388806423605435,0.19819739171635187,0.9149364989375494,0.21358491634658494,0.8441922174254892,0.05218182530283322,0.23213351521986214,0.7989539710747295,0.2205335710448988,0.2998524378993007,0.41653714431549516,0.494169556048652,0.1847480115333836,0.14292332531108032,0.10897001329416456,0.4411474151179431,0.8299366072128631,0.9467285446586539,0.5346904728057481,0.6186374558852684,0.35111633410827126,0.8659410670706835,0.580495622720557,0.9662909697114761,0.8622199747065754,0.37045341571718815,0.286230344679123,0.7606256303894526,0.13337942242469347,0.9534440413387614,0.6523089838933689,0.8899505478486159,0.670217511386919,0.7817396662643881
