0.11505456638977896,0.6090665392794814,0.13339096418598828,0.24058961996534878,0.3271390558111398,0.8591374909485977,0.6660902130980257,0.5411622122834038,0.0290138244243604,0.7337482962802829,0.39495001843100586,0.8020471186286665,0.2544211258598793,0.056884936651151796,0.8666486408992002,0.2210289958843713,0.40498944804725967,0.3160964710182087,0.07666269999644726,0.8432246942297046,0.8489391477448615,0.971465091435388,0.3853769143951381,0.9544881251086652,0.44575836083971887,0.6697246517218077,0.08250004969715541,0.8970985799815343,0.2980035006887627,0.26230482259638144,0.005129549064456951,0.543202515280406,0.47559636700725316,0.6363736775715226,0.9782041340820061,0.9086627578310877,0.9101530757801566,0.5252556711071454,0.1040189498547629,0.180914595257901,0.9530402209867416,0.41195298338635866,0.8650171206071817,0.6721772794761761,0.6287857958821612,0.2755587766489521,0.8967472697408626,0.20689137134336522,0.4044052430754076,0.9935724923941035,0.7357270815071207,0.4450614124896827,0.560663169443735,0.41125548908663523,0.7269879919679885,0.39919688590407476,0.6701451647023818,0.7047156078805414,0.6095598712590458,0.540034464181656,0.20608185091330178,0.1991614766227019,0.7957388648160442,0.2903327777707566,0.6559628278238538,0.29961677580702484,0.14447837842282873,0.4039566669804695,0.31026952684458975,0.24339801628096225,0.5881040426583761,0.2453432529633598,0.7477706117928631,0.7201466478542229,0.6952608669550929,0.10274277857321168
TradingDay,TradingMsOfDay,Actual,Predicted,Threshold,ModelID
20250702,42900000,-0.24,0.0819798707962036,0.0,125
20250702,42960000,-0.23,0.0988785773515701,0.0,125
20250702,43020000,-0.03,0.2223298400640487,0.0,125
20250702,43080000,-0.06,0.1706969141960144,0.0,125
20250702,43140000,0.03,0.2156372666358947,0.0,125
20250702,43200000,-0.16,0.1784002035856247,0.0,125
20250703,38580000,-0.05,0.1241742819547653,0.0,125
20250703,38820000,0.055,0.1573371291160583,0.0,125
20250703,39000000,0.03,0.3231832087039947,0.0,125
20250703,39120000,0.16,0.3403778076171875,0.0,125
20250703,39180000,0.28,0.2799804210662842,0.0,125
20250707,38160000,0.24,-0.0707837790250778,0.0,125
20250707,38220000,0.25,-0.0855714529752731,0.0,125
20250707,38280000,0.05,-0.0428722873330116,0.0,125
20250707,38400000,-0.01,-0.2518978714942932,0.0,125
20250707,38520000,-0.17,-0.2249156832695007,0.0,125
20250707,38580000,-0.43,-0.2060414403676986,0.0,125
20250707,38760000,-0.5,0.0662648230791091,0.0,125
20250707,38820000,-0.8,-0.0057330736890435,0.0,125
20250708,38400000,-0.8,-0.2175094932317733,0.0,125
20250708,38520000,-0.66,0.383746862411499,0.0,125
20250708,38580000,-1.17,0.5708211064338684,0.0,125
20250708,38640000,-1.27,0.6293550729751587,0.0,125
20250708,39120000,0.13,0.7153924107551575,0.0,125
20250708,39180000,0.765,1.2070480585098269,0.0,125
20250708,39540000,0.535,0.4188396632671356,0.0,125
20250708,39600000,0.43,0.4632832407951355,0.0,125
20250708,39660000,0.685,0.3679104447364807,0.0,125
20250708,39720000,0.45,0.1076299250125885,0.0,125
20250708,39840000,0.22,-0.1071184873580932,0.0,125
20250708,39900000,0.23,-0.1359782218933105,0.0,125
20250708,39960000,-0.12,-0.498115062713623,0.0,125
20250708,40020000,-0.01,-0.4234234690666199,0.0,125
20250708,40080000,0.025,-0.4006163477897644,0.0,125
20250708,40140000,-0.27,-0.226134717464447,0.0,125
20250708,40200000,-0.36,0.2466261386871338,0.0,125
20250708,40260000,-0.77,0.6172821521759033,0.0,125
20250708,40320000,-0.96,0.7844700813293457,0.0,125
20250708,40380000,-0.87,0.8158974647521973,0.0,125
20250708,40440000,-0.76,0.7625054121017456,0.0,125
20250708,40500000,-0.81,0.5642938017845154,0.0,125
20250708,40560000,-0.74,0.32658851146698,0.0,125
20250708,40620000,-0.8,0.1933794915676117,0.0,125
20250708,40680000,-0.67,0.1435744762420654,0.0,125
20250708,40740000,-0.79,0.334992915391922,0.0,125
20250708,40800000,-0.525,0.3524608910083771,0.0,125
20250708,40860000,-0.23,0.5041735768318176,0.0,125
20250708,40920000,0.06,0.6358231902122498,0.0,125
20250708,40980000,0.08,0.6151309013366699,0.0,125
20250708,41040000,0.14,0.5446736216545105,0.0,125
20250708,41160000,0.31,0.3733625411987304,0.0,125
20250708,41220000,0.46,0.2950059771537781,0.0,125
20250708,41280000,0.28,-0.0529421865940094,0.0,125
20250708,41340000,0.7,-0.031153030693531,0.0,125
20250708,41400000,0.595,-0.1650672703981399,0.0,125
20250708,41460000,0.51,-0.2340660840272903,0.0,125
20250708,41520000,0.38,-0.1924142837524414,0.0,125
20250708,41580000,0.45,-0.0996017828583717,0.0,125
20250708,41640000,0.4,-0.1121188327670097,0.0,125
20250708,41700000,0.29,-0.0189689137041568,0.0,125
20250708,41760000,0.33,0.1013170704245567,0.0,125
20250708,41820000,0.35,-0.0021198885515332,0.0,125
20250708,41880000,0.47,-0.0083018848672509,0.0,125
20250708,41940000,0.3,-0.137451022863388,0.0,125
20250708,42000000,0.35,-0.137085884809494,0.0,125
20250708,42060000,0.44,-0.1158876717090606,0.0,125
20250708,42120000,0.41,-0.0317120403051376,0.0,125
20250708,42180000,0.34,-0.0597307682037353,0.0,125
20250708,42240000,0.25,-0.0209567733108997,0.0,125
20250708,42300000,0.41,0.0855509638786315,0.0,125
20250708,42360000,0.36,0.0761089250445365,0.0,125
20250708,42420000,0.32,-0.0370543822646141,0.0,125
20250708,42480000,0.25,-0.0420355200767517,0.0,125
20250708,42540000,0.38,-0.1261786520481109,0.0,125
20250708,42600000,0.15,-0.2291506677865982,0.0,125
20250708,42660000,0.04,-0.1603319197893142,0.0,125
20250708,42720000,0.18,-0.0019912431016564,0.0,125
20250708,42780000,0.17,-0.0974819064140319,0.0,125
20250708,42840000,0.16,-0.1134137660264968,0.0,125
20250708,42900000,0.0,-0.3169674575328827,0.0,125
20250708,42960000,-0.33,-0.3997856974601745,0.0,125
20250708,43020000,-0.32,-0.3886964023113251,0.0,125
20250708,43080000,-0.54,-0.314899206161499,0.0,125
20250708,43140000,-0.53,-0.2734459340572357,0.0,125
20250708,43200000,-0.44,-0.1599238067865371,0.0,125
20250709,38400000,-0.64,-0.904644787311554,0.0,125
20250709,38460000,-0.89,-0.9475106596946716,0.0,125
20250709,38520000,-0.54,-0.9063355922698976,0.0,125
20250709,38580000,-0.73,-0.8877320885658264,0.0,125
20250709,38640000,-0.31,-0.8883622288703918,0.0,125
20250709,38700000,-0.495,-1.0053082704544067,0.0,125
20250709,38760000,-0.72,-1.2810953855514526,0.0,125
20250709,38820000,-0.98,-1.4352658987045288,0.0,125
20250709,39000000,-0.5,-0.494279146194458,0.0,125
20250710,38520000,0.27,0.1682919561862945,0.0,125
20250710,38580000,0.18,0.2277428209781646,0.0,125
20250710,38640000,0.34,0.3730720281600952,0.0,125
20250710,38700000,0.14,0.3452075123786926,0.0,125
20250710,38760000,0.24,0.4950825273990631,0.0,125
20250710,38820000,0.04,0.5002413988113403,0.0,125
20250710,38880000,-0.03,0.4958986341953277,0.0,125
20250710,38940000,-0.04,0.4399676024913788,0.0,125
20250710,39000000,0.06,0.4966161251068115,0.0,125
20250710,39060000,-0.06,0.3040126264095306,0.0,125
20250710,39120000,0.06,0.2707011997699737,0.0,125
20250710,39180000,0.11,0.2653388082981109,0.0,125
20250710,39240000,0.04,0.1869091689586639,0.0,125
20250710,39300000,0.2,0.213982880115509,0.0,125
20250710,39360000,0.27,0.2699260413646698,0.0,125
20250710,39420000,0.46,0.4274259507656097,0.0,125
20250710,39480000,0.47,0.4324721097946167,0.0,125
20250710,39540000,0.44,0.3701495826244354,0.0,125
20250710,39600000,0.35,0.3376651406288147,0.0,125
20250710,39660000,0.2,0.3922179341316223,0.0,125
20250710,39720000,0.06,0.285681813955307,0.0,125
20250710,39780000,0.1,0.3061984777450561,0.0,125
20250710,39840000,-0.17,0.2926372289657593,0.0,125
20250710,39900000,-0.07,0.2362383902072906,0.0,125
20250710,39960000,0.04,0.1668172031641006,0.0,125
20250710,40020000,-0.02,0.1409437507390976,0.0,125
20250710,40080000,0.05,0.0933451354503631,0.0,125
20250710,40140000,-0.03,0.0989481508731842,0.0,125
20250710,40200000,0.01,0.1558741331100464,0.0,125
20250710,40260000,-0.09,0.2014379650354385,0.0,125
20250710,40320000,0.07,0.1627877801656723,0.0,125
20250710,40380000,-0.08,0.1187593266367912,0.0,125
20250710,40440000,0.2,0.3675867617130279,0.0,125
20250710,40500000,0.18,0.2887468338012695,0.0,125
20250710,40560000,0.04,0.1949875950813293,0.0,125
20250710,40620000,0.15,0.204553335905075,0.0,125
20250710,40680000,0.2,0.1998834609985351,0.0,125
20250710,40740000,0.19,0.1549625694751739,0.0,125
20250710,40800000,0.29,0.1827132850885391,0.0,125
20250710,40860000,0.63,0.4036747813224792,0.0,125
20250710,40920000,0.36,0.0698803961277008,0.0,125
20250710,40980000,0.31,0.0595137327909469,0.0,125
20250710,41040000,0.37,0.0634969845414161,0.0,125
20250710,41100000,0.15,0.1041571944952011,0.0,125
20250710,41160000,0.25,0.1146707087755203,0.0,125
20250710,41220000,0.18,0.0846105366945266,0.0,125
20250710,41280000,-0.04,0.0547593384981155,0.0,125
20250710,41340000,0.11,0.1938080638647079,0.0,125
20250710,41400000,0.07,0.1908540427684784,0.0,125
20250710,41460000,-0.13,0.0646193325519561,0.0,125
20250710,41520000,-0.05,0.034007579088211,0.0,125
20250710,41580000,0.2,-0.0128857204690575,0.0,125
20250710,41640000,0.22,-0.1326253116130828,0.0,125
20250710,41700000,0.31,-0.1566802710294723,0.0,125
20250710,41760000,0.24,-0.2103377431631088,0.0,125
20250710,41820000,0.13,-0.1826907843351364,0.0,125
20250710,41880000,0.23,-0.0762318968772888,0.0,125
20250710,41940000,0.05,-0.0537979528307914,0.0,125
20250710,42000000,0.08,0.0505319833755493,0.0,125
20250710,42060000,0.17,0.181503489613533,0.0,125
20250710,42120000,0.12,0.216597780585289,0.0,125
20250710,42180000,0.1,0.1738391518592834,0.0,125
20250710,42240000,-0.08,0.1864678859710693,0.0,125
20250710,42300000,-0.09,0.2928482294082641,0.0,125
20250710,42360000,-0.15,0.2270559668540954,0.0,125
20250710,42420000,0.02,0.1172063946723938,0.0,125
20250710,42480000,-0.03,0.0958438515663147,0.0,125
20250710,42540000,0.01,0.1990787982940673,0.0,125
20250710,42600000,0.04,0.1251820772886276,0.0,125
20250710,42660000,-0.07,0.151258572936058,0.0,125
20250710,42720000,0.09,0.2043336927890777,0.0,125
20250710,42780000,-0.12,0.1575952768325805,0.0,125
20250710,42840000,-0.05,0.2165567427873611,0.0,125
20250710,42900000,-0.01,0.1787928640842437,0.0,125
20250710,42960000,0.02,0.1799189895391464,0.0,125
20250710,43020000,-0.1,0.0681777149438858,0.0,125
20250710,43080000,0.04,0.0254234708845615,0.0,125
20250710,43140000,0.07,0.0011609559878706,0.0,125
20250710,43200000,-0.24,-0.1253699362277984,0.0,125
