rank,chromosome,composite_score,total_pnl_after_fees,sharpe_ratio,max_drawdown,win_rate,num_trades,profit_factor,avg_pnl_per_trade,volatility,calmar_ratio,from_trading_day,to_trading_day,market_regime,generation,daily:daily_down_acc_thr_0.6,daily:daily_down_ws_acc_thr_0.6,daily:daily_down_pnl_thr_0.6,daily:daily_down_ppt_thr_0.6,daily:2day_down_acc_thr_0.6,daily:2day_down_ws_acc_thr_0.6,daily:2day_down_pnl_thr_0.6,daily:2day_down_ppt_thr_0.6,daily:3day_down_acc_thr_0.6,daily:3day_down_ws_acc_thr_0.6,daily:3day_down_pnl_thr_0.6,daily:3day_down_ppt_thr_0.6,daily:1week_down_acc_thr_0.6,daily:1week_down_ws_acc_thr_0.6,daily:1week_down_pnl_thr_0.6,daily:1week_down_ppt_thr_0.6,daily:2week_down_acc_thr_0.6,daily:2week_down_ws_acc_thr_0.6,daily:2week_down_pnl_thr_0.6,daily:2week_down_ppt_thr_0.6,daily:4week_down_acc_thr_0.6,daily:4week_down_ws_acc_thr_0.6,daily:4week_down_pnl_thr_0.6,daily:4week_down_ppt_thr_0.6,daily:8week_down_acc_thr_0.6,daily:8week_down_ws_acc_thr_0.6,daily:8week_down_pnl_thr_0.6,daily:8week_down_ppt_thr_0.6,daily:13week_down_acc_thr_0.6,daily:13week_down_ws_acc_thr_0.6,daily:13week_down_pnl_thr_0.6,daily:13week_down_ppt_thr_0.6,daily:26week_down_acc_thr_0.6,daily:26week_down_ws_acc_thr_0.6,daily:26week_down_pnl_thr_0.6,daily:26week_down_ppt_thr_0.6,daily:52week_down_acc_thr_0.6,daily:52week_down_ws_acc_thr_0.6,daily:52week_down_pnl_thr_0.6,daily:52week_down_ppt_thr_0.6,daily:from_begin_down_acc_thr_0.6,daily:from_begin_down_ws_acc_thr_0.6,daily:from_begin_down_pnl_thr_0.6,daily:from_begin_down_ppt_thr_0.6,regime:1day_down_acc_thr_0.6,regime:1day_down_ws_acc_thr_0.6,regime:1day_down_pnl_thr_0.6,regime:1day_down_ppt_thr_0.6,regime:2day_down_acc_thr_0.6,regime:2day_down_ws_acc_thr_0.6,regime:2day_down_pnl_thr_0.6,regime:2day_down_ppt_thr_0.6,regime:3day_down_acc_thr_0.6,regime:3day_down_ws_acc_thr_0.6,regime:3day_down_pnl_thr_0.6,regime:3day_down_ppt_thr_0.6,regime:4day_down_acc_thr_0.6,regime:4day_down_ws_acc_thr_0.6,regime:4day_down_pnl_thr_0.6,regime:4day_down_ppt_thr_0.6,regime:5day_down_acc_thr_0.6,regime:5day_down_ws_acc_thr_0.6,regime:5day_down_pnl_thr_0.6,regime:5day_down_ppt_thr_0.6,regime:10day_down_acc_thr_0.6,regime:10day_down_ws_acc_thr_0.6,regime:10day_down_pnl_thr_0.6,regime:10day_down_ppt_thr_0.6,regime:20day_down_acc_thr_0.6,regime:20day_down_ws_acc_thr_0.6,regime:20day_down_pnl_thr_0.6,regime:20day_down_ppt_thr_0.6,regime:30day_down_acc_thr_0.6,regime:30day_down_ws_acc_thr_0.6,regime:30day_down_pnl_thr_0.6,regime:30day_down_ppt_thr_0.6
1,2,51.73,34.43999999999999,0.03174806360732663,49.379999999999995,0.5169230769230769,1300,1.088071705302459,0.026492307692307687,0.8422287030007052,0.6974483596597811,20250101,20250808,0,6,0.8231103407097919,0.026117981569867332,0.21077063993129397,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.8815323064204137,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.5554235643131704,0.7647569482692499,0.6190980675828771,0.41768557955972274,0.7688053063237427,0.4232017504120317,0.33552504549919815,0.6819264848723984,0.3684555913246884,0.47352918780930053,0.3093138013917974,0.09495426388360773,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.9499827975328625,0.5106162349890584,0.7961595415020245,0.4453774958910275,0.7430669105102151,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.020022559117985117,0.45082670983145,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11817478095440814,0.9015900311504366,0.1228875539702794,0.15743374693326317,0.7873852916367928,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.612462049947944,0.9006875037302683,0.004529959040769693,0.37876973050352947,0.6515744001430833,0.06848675999444143,0.38505609492219894,0.532802108369059,0.1629177546747762,0.5551585657135201,0.1267851475022781,0.9457352211284518,0.9826123685208349,0.301446129711462,0.4909900770210244,0.6991183371572405,0.9781755040038349,0.28127815478903406,0.6738103391962849,0.3087503880658028,0.27356842178705487,0.5810184909789567,0.5915811325489647,0.05818320873854366
2,1,51.66,33.309999999999995,0.031040567277095303,49.205,0.5151280062063616,1289,1.0863355969104764,0.025841737781225754,0.840338160885626,0.6769637231988618,20250101,20250808,0,6,0.8231103407097919,0.026117981569867332,0.6032291117300442,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.8815323064204137,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.5554235643131704,0.7647569482692499,0.6190980675828771,0.41768557955972274,0.5953790631734617,0.4232017504120317,0.6058418631026974,0.6819264848723984,0.3684555913246884,0.47352918780930053,0.3093138013917974,0.09495426388360773,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.9499827975328625,0.4734624454073528,0.7961595415020245,0.4453774958910275,0.7430669105102151,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.020022559117985117,0.926019508559656,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11556718244703801,0.9015900311504366,0.1228875539702794,0.15743374693326317,0.7873852916367928,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.612462049947944,0.9006875037302683,0.004529959040769693,0.37876973050352947,0.6515744001430833,0.06848675999444143,0.38505609492219894,0.532802108369059,0.1629177546747762,0.17238748530501147,0.5084248921576685,0.05902445626966857,0.25982144697907816,0.7837581607512468,0.3026436484212631,0.9270905225395275,0.4447506000327969,0.8121216839378882,0.4049803892154741,0.754053869673167,0.7744580162386291,0.23224427263265002,0.6731692474357525,0.9894434916394768
3,5,51.51,31.919999999999987,0.029659489349945382,49.205,0.51284046692607,1285,1.0821082687039394,0.024840466926070028,0.8454166749070413,0.6487145615282998,20250101,20250808,0,6,0.8231103407097919,0.026117981569867332,0.21077063993129397,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.8815323064204137,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.5554235643131704,0.041569509303846286,0.6190980675828771,0.9813073798140198,0.7688053063237427,0.4232017504120317,0.33552504549919815,0.6819264848723984,0.3684555913246884,0.47352918780930053,0.41403688703414177,0.09495426388360773,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.9499827975328625,0.5106162349890584,0.7961595415020245,0.4453774958910275,0.7430669105102151,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.020022559117985117,0.45082670983145,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11817478095440814,0.32574225256446965,0.7577156652118183,0.15743374693326317,0.014642574197996527,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.612462049947944,0.9006875037302683,0.004529959040769693,0.37876973050352947,0.6515744001430833,0.06848675999444143,0.38505609492219894,0.532802108369059,0.1629177546747762,0.5551585657135201,0.24721080561949182,0.9457352211284518,0.467661740356206,0.5812185175343874,0.7696255696817745,0.9892606139098473,0.9781755040038349,0.28127815478903406,0.6738103391962849,0.43307377794914204,0.7744580162386291,0.8790485110533273,0.40019398987923416,0.3029007250817266
4,24,51.51,30.539999999999985,0.024528909232114746,57.98999999999998,0.5415778251599147,1407,1.066890071621,0.021705756929637516,0.8906019161109004,0.5266425245732022,20250101,20250808,0,6,0.2593714699484434,0.043361051161900255,0.5820303421266043,0.5980280086242405,0.6107767824971504,0.7649745762569753,0.8072521934111894,0.09483773491621972,0.7452994725642238,0.932896023067255,0.8422088990986232,0.7999589844085812,0.6823807787172481,0.5360864234243254,0.5072328050573641,0.9548308572874987,0.775696775963397,0.26290878358154635,0.1688780426825024,0.18339044112944902,0.03175320156246686,0.22962335064195538,0.5299113764955138,0.9313825403941465,0.289967163972804,0.09894909436422417,0.013875794421650989,0.9314304885939484,0.5487854890940059,0.5132221243123415,0.5283096796860973,0.5309143712841541,0.6269673945731282,0.08889834745704472,0.11655619545171181,0.8619787175197092,0.07221784548670174,0.4560330320768555,0.33195253580190287,0.0937152433162668,0.4577166960483934,0.26069549072603415,0.19350921158975343,0.46502849139064684,0.13446575952768347,0.07588166476887537,0.8704810295289689,0.1524555496740907,0.25709201836437945,0.06937376769742032,0.8664423928354091,0.40661236835601944,0.9672960369260322,0.26555496359795006,0.3910502178883323,0.37876973050352947,0.2507538780469373,0.8562783636180507,0.3873420088703152,0.8946551014623148,0.1629177546747762,0.5551585657135201,0.1267851475022781,0.9457352211284518,0.2866775445577747,0.19506295455788358,0.7696255696817745,0.31195002070582545,0.8757106039546283,0.954738172994439,0.8313506419890216,0.43307377794914204,0.4046784137150877,0.5810184909789567,0.9084850530557896,0.05818320873854366
5,4,51.41,31.39999999999999,0.027780428603000548,49.205,0.5095870206489675,1356,1.0766274174852053,0.023156342182890848,0.8416173764344241,0.6381465298242047,20250101,20250808,0,6,0.8231103407097919,0.026117981569867332,0.6032291117300442,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.8815323064204137,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.5554235643131704,0.7647569482692499,0.6190980675828771,0.41768557955972274,0.5953790631734617,0.4232017504120317,0.6058418631026974,0.6819264848723984,0.3684555913246884,0.9625285324028007,0.3093138013917974,0.09495426388360773,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.9499827975328625,0.4734624454073528,0.7961595415020245,0.4453774958910275,0.7430669105102151,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.020022559117985117,0.926019508559656,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11556718244703801,0.9015900311504366,0.1228875539702794,0.15743374693326317,0.9091593049421395,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.612462049947944,0.9006875037302683,0.004529959040769693,0.6795064375029362,0.6515744001430833,0.06848675999444143,0.38505609492219894,0.532802108369059,0.1629177546747762,0.17238748530501147,0.5084248921576685,0.05902445626966857,0.25982144697907816,0.7837581607512468,0.3026436484212631,0.9270905225395275,0.4447506000327969,0.8121216839378882,0.4049803892154741,0.754053869673167,0.4046784137150877,0.21327178110125766,0.5915811325489647,0.05818320873854366
6,23,51.05,18.839999999999982,0.015588927452067879,48.29500000000001,0.5377969762419006,1389,1.0423837483971115,0.013563714902807762,0.8757609498806473,0.3901024950823062,20250101,20250808,0,6,0.2593714699484434,0.043361051161900255,0.5820303421266043,0.5980280086242405,0.6107767824971504,0.604994014292464,0.8072521934111894,0.09483773491621972,0.7452994725642238,0.932896023067255,0.8422088990986232,0.7999589844085812,0.6823807787172481,0.5360864234243254,0.5072328050573641,0.9548308572874987,0.775696775963397,0.27334258037759795,0.1688780426825024,0.18339044112944902,0.03175320156246686,0.22962335064195538,0.5299113764955138,0.691915562990822,0.289967163972804,0.09894909436422417,0.013875794421650989,0.9831816138299763,0.5487854890940059,0.5132221243123415,0.2710431921106128,0.5309143712841541,0.6269673945731282,0.08889834745704472,0.11655619545171181,0.8343874449221964,0.4136160945599694,0.8193699062418602,0.33195253580190287,0.0937152433162668,0.4577166960483934,0.26069549072603415,0.19350921158975343,0.46502849139064684,0.13446575952768347,0.07588166476887537,0.8704810295289689,0.1524555496740907,0.25709201836437945,0.06937376769742032,0.9271894410882913,0.40661236835601944,0.9672960369260322,0.9313828625321144,0.3910502178883323,0.08504969720526778,0.7509542992314333,0.8562783636180507,0.3873420088703152,0.8946551014623148,0.1629177546747762,0.5551585657135201,0.40951590597694887,0.9457352211284518,0.7296944207226567,0.3345924393997999,0.7696255696817745,0.31195002070582545,0.8757106039546283,0.954738172994439,0.8313506419890216,0.43307377794914204,0.4046784137150877,0.5810184909789567,0.5915811325489647,0.05818320873854366
7,12,50.83,20.124999999999986,0.018703129871163945,49.38,0.5115919629057187,1294,1.0512595196250731,0.015552550231839248,0.8393316002857899,0.40755366545159954,20250101,20250808,0,6,0.913453910896527,0.7427247716141991,0.21077063993129397,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.5814931297653068,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.5554235643131704,0.041569509303846286,0.6190980675828771,0.7948936474633304,0.7688053063237427,0.4232017504120317,0.33552504549919815,0.6819264848723984,0.3684555913246884,0.47352918780930053,0.41403688703414177,0.6832307872915356,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.9499827975328625,0.5106162349890584,0.7961595415020245,0.4453774958910275,0.7430669105102151,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.0911179157436588,0.8616407182731707,0.020022559117985117,0.14823479951305485,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11817478095440814,0.32574225256446965,0.1228875539702794,0.15743374693326317,0.014642574197996527,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.612462049947944,0.9006875037302683,0.004529959040769693,0.37876973050352947,0.6515744001430833,0.06848675999444143,0.38505609492219894,0.532802108369059,0.1629177546747762,0.17478278153862814,0.24721080561949182,0.9457352211284518,0.9826123685208349,0.301446129711462,0.4909900770210244,0.6991183371572405,0.9781755040038349,0.28127815478903406,0.6738103391962849,0.3087503880658028,0.27356842178705487,0.5810184909789567,0.5915811325489647,0.05818320873854366
8,8,50.75,19.93999999999999,0.018739903397440975,49.38,0.5074276778733385,1279,1.0513937394486899,0.015590304925723214,0.8398102893056476,0.4038072093965166,20250101,20250808,0,6,0.8231103407097919,0.026117981569867332,0.6032291117300442,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.8815323064204137,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.5554235643131704,0.7647569482692499,0.6190980675828771,0.41768557955972274,0.5953790631734617,0.6449389018594975,0.6058418631026974,0.6819264848723984,0.3684555913246884,0.5604274519987714,0.3093138013917974,0.09495426388360773,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7943331842763509,0.9499827975328625,0.4734624454073528,0.7961595415020245,0.4453774958910275,0.7430669105102151,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.020022559117985117,0.46093043236578424,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11556718244703801,0.9015900311504366,0.1228875539702794,0.15743374693326317,0.7873852916367928,0.6649390578290946,0.9540622713580759,0.899052797875297,0.612462049947944,0.9006875037302683,0.004529959040769693,0.37876973050352947,0.6515744001430833,0.06848675999444143,0.38505609492219894,0.532802108369059,0.1629177546747762,0.17238748530501147,0.5084248921576685,0.05902445626966857,0.25982144697907816,0.7837581607512468,0.2732026924972727,0.9270905225395275,0.4447506000327969,0.8121216839378882,0.4049803892154741,0.754053869673167,0.7744580162386291,0.23224427263265002,0.6731692474357525,0.9894434916394768
9,28,50.39,15.20999999999999,0.014101940449678446,49.38,0.50231124807396,1298,1.0383587208715828,0.01171802773497688,0.838705264526098,0.3080194410692586,20250101,20250808,0,6,0.8231103407097919,0.026117981569867332,0.6032291117300442,0.6184217693496102,0.09828446533689916,0.6201313098768588,0.8815323064204137,0.9606540578042385,0.9804293742150735,0.5211276502712239,0.5554235643131704,0.7647569482692499,0.6190980675828771,0.41768557955972274,0.15345774139223933,0.4232017504120317,0.6058418631026974,0.9066236539132824,0.3684555913246884,0.47352918780930053,0.1915290125049719,0.09495426388360773,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.9499827975328625,0.4734624454073528,0.7961595415020245,0.4453774958910275,0.9618225056134335,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.020022559117985117,0.926019508559656,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11556718244703801,0.9015900311504366,0.1228875539702794,0.15743374693326317,0.7873852916367928,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.612462049947944,0.9006875037302683,0.004529959040769693,0.37876973050352947,0.6515744001430833,0.06848675999444143,0.38505609492219894,0.532802108369059,0.39260887197602323,0.17238748530501147,0.5084248921576685,0.05902445626966857,0.25982144697907816,0.7837581607512468,0.3026436484212631,0.9270905225395275,0.4447506000327969,0.8121216839378882,0.4049803892154741,0.754053869673167,0.7744580162386291,0.23224427263265002,0.6731692474357525,0.9894434916394768
10,20,50.09,8.269999999999982,0.00747365507431447,49.38,0.5082582582582582,1332,1.0201402756806779,0.006208708708708695,0.83829818915294,0.16747671121911667,20250101,20250808,0,6,0.2593714699484434,0.043361051161900255,0.5820303421266043,0.5980280086242405,0.6107767824971504,0.7649745762569753,0.7266432408408846,0.09483773491621972,0.7452994725642238,0.932896023067255,0.8422088990986232,0.7999589844085812,0.6823807787172481,0.5360864234243254,0.5072328050573641,0.9548308572874987,0.775696775963397,0.26290878358154635,0.1688780426825024,0.18339044112944902,0.03175320156246686,0.22962335064195538,0.3248907136368232,0.41511218614249124,0.7422739488503802,0.6579088675866257,0.20131683134279676,0.808487913243346,0.7864024384097678,0.9499827975328625,0.5106162349890584,0.7961595415020245,0.5863345445448762,0.7430669105102151,0.07874907332177594,0.8598070465661269,0.4343886448729798,0.24605794567291628,0.8616407182731707,0.5126365934703339,0.45082670983145,0.04742287434525816,0.26438115326727707,0.8587740041280045,0.11817478095440814,0.32574225256446965,0.1228875539702794,0.15743374693326317,0.014642574197996527,0.6649390578290946,0.7202041723984404,0.5392553233782389,0.8697923694955103,0.9006875037302683,0.004529959040769693,0.37876973050352947,0.6515744001430833,0.06848675999444143,0.6308673879225333,0.532802108369059,0.1629177546747762,0.5551585657135201,0.24721080561949182,0.9457352211284518,0.9826123685208349,0.301446129711462,0.4909900770210244,0.6991183371572405,0.9781755040038349,0.28127815478903406,0.6738103391962849,0.3087503880658028,0.27356842178705487,0.5810184909789567,0.5915811325489647,0.05818320873854366
