0.7838323508057506,0.6348337060527302,0.24904309151574888,0.7580758646498177,0.3130769356316798,0.9372373574883975,0.04286544835226391,0.44086720342980446,0.9127222899351977,0.4550039189267788,0.5079343407037916,0.08490795479470015,0.4263497910655377,0.7457169596938721,0.8670813956107902,0.3236658269006706,0.10407439731328827,0.802108046853447,0.39483194918011777,0.6277680882341897,0.03598854359970072,0.2999078500215354,0.04765321960403324,0.37221107780612517,0.2624151964281971,0.9905262064126861,0.39514534810306035,0.3075392625990663,0.22110113634770445,0.49402502498638734,0.05787518962294125,0.28970004072785505,0.23495039062527756,0.9634304149536288,0.6156738730774998,0.8625839693020417,0.09008525620004304,0.14898890157990508,0.6725749636852829,0.9789919248124339,0.02322350511829474,0.9077156911757687,0.05805131621625281,0.7556654342819284,0.06460287808982568,0.2557334238083524,0.1696077644664009,0.19512729674487106,0.10655685109030466,0.5207896003888605,0.006246276335343692,0.7906050964415999,0.1387109240131209,0.10714519514849807,0.429601163602524,0.2189728773753462,0.8358517290630437,0.005874720050239368,0.1483228951433896,0.6983438425398526,0.14760990474687974,0.8707845362066596,0.5139862168749165,0.4248002562289217,0.01896837827374731,0.49432592614718096,0.9466241288576691,0.3458034276780333,0.40732889294799735,0.8289264308048582,0.714015396668201,0.4865717713021802,0.23274440122166595,0.6719964890051465,0.5786546824525314,0.448385693659916
TradingDay,TradingMsOfDay,Actual,Predicted,Threshold,ModelID
20250707,36960000,0.0,0.0,0.0,0
20250707,37020000,0.0,0.0,0.0,0
20250707,37080000,0.0,0.0,0.0,0
20250707,37140000,0.0,0.0,0.0,0
20250707,37200000,0.0,0.0,0.0,0
20250707,37260000,0.0,0.0,0.0,0
20250707,37320000,0.0,0.0,0.0,0
20250707,37380000,0.0,0.0,0.0,0
20250707,37440000,0.0,0.0,0.0,0
20250707,37500000,0.0,0.0,0.0,0
20250707,37560000,0.0,0.0,0.0,0
20250707,37620000,0.0,0.0,0.0,0
20250707,37680000,0.0,0.0,0.0,0
20250707,37740000,0.0,0.0,0.0,0
20250707,37800000,0.0,0.0,0.0,0
20250707,37860000,0.0,0.0,0.0,0
20250707,37920000,0.0,0.0,0.0,0
20250707,37980000,0.0,0.0,0.0,0
20250707,38040000,0.0,0.0,0.0,0
20250707,38160000,0.24,-0.336686760187149,0.0,204
20250707,38220000,0.25,-0.4979912638664245,0.0,204
20250707,38280000,0.05,-0.5778555274009705,0.0,204
20250707,38400000,-0.01,-0.456074595451355,0.0,204
20250707,38520000,-0.17,-0.5764726996421814,0.0,204
20250707,38580000,-0.43,-0.6358281373977661,0.0,204
20250707,38760000,-0.5,-0.5534105896949768,0.0,204
20250707,38820000,-0.8,-0.5328879356384277,0.0,204
20250708,36000000,0.0,0.0,0.0,0
20250708,36720000,0.0,0.0,0.0,0
20250708,36900000,0.0,0.0,0.0,0
20250708,36960000,0.0,0.0,0.0,0
20250708,37020000,0.0,0.0,0.0,0
20250708,37080000,0.0,0.0,0.0,0
20250708,37140000,0.0,0.0,0.0,0
20250708,37200000,0.0,0.0,0.0,0
20250708,37260000,0.0,0.0,0.0,0
20250708,37320000,0.0,0.0,0.0,0
20250708,37380000,0.0,0.0,0.0,0
20250708,38400000,-0.8,-0.4774129688739776,0.1,204
20250708,38520000,-0.66,-0.0978705435991287,0.1,204
20250708,38580000,-1.17,0.0035111950710415,0.1,204
20250708,38640000,-1.27,-0.0591514445841312,0.1,204
20250708,39120000,0.13,0.2431018501520156,0.1,204
20250708,39180000,0.765,0.437981516122818,0.1,204
20250708,39540000,0.535,0.1059764549136161,0.1,204
20250708,39600000,0.43,0.3397351801395416,0.1,204
20250708,39660000,0.685,0.4850022196769714,0.1,204
20250708,39720000,0.45,0.3558860421180725,0.1,204
20250708,39840000,0.22,0.1903675347566604,0.1,204
20250708,39900000,0.23,0.1846856325864792,0.1,204
20250708,39960000,-0.12,-0.2393622696399688,0.1,204
20250708,40020000,-0.01,-0.1105852648615837,0.1,204
20250708,40080000,0.025,-0.2179179191589355,0.1,204
20250708,40140000,-0.27,-0.1972904801368713,0.1,204
20250708,40200000,-0.36,-0.263931930065155,0.1,204
20250708,40260000,-0.77,-0.55303555727005,0.1,204
20250708,40320000,-0.96,-0.6077404022216797,0.1,204
20250708,40380000,-0.87,-0.3908125758171081,0.1,204
20250708,40440000,-0.76,-0.0999216139316558,0.1,204
20250708,40500000,-0.81,0.0528563000261783,0.1,204
20250708,40560000,-0.74,0.1201097890734672,0.1,204
20250708,40620000,-0.8,0.2628231644630432,0.1,204
20250708,40680000,-0.67,0.289217084646225,0.1,204
20250708,40740000,-0.79,0.3621239066123962,0.1,204
20250708,40800000,-0.525,0.40733802318573,0.1,204
20250708,40860000,-0.23,0.6366667151451111,0.1,204
20250708,40920000,0.06,0.8040594458580017,0.1,204
20250708,40980000,0.08,0.7668712735176086,0.1,204
20250708,41040000,0.14,0.8503119945526123,0.1,204
20250708,41160000,0.31,0.494343101978302,0.1,204
20250708,41220000,0.46,0.3837593793869018,0.1,204
20250708,41280000,0.28,0.2976524233818054,0.1,204
20250708,41340000,0.7,0.4662962257862091,0.1,204
20250708,41400000,0.595,0.2725610435009002,0.1,204
20250708,41460000,0.51,-0.0345123298466205,0.1,204
20250708,41520000,0.38,-0.0978651195764541,0.1,204
20250708,41580000,0.45,-0.0201393999159336,0.1,204
20250708,41640000,0.4,-0.0362271629273891,0.1,204
20250708,41700000,0.29,-0.3381584882736206,0.1,204
20250708,41760000,0.33,-0.2201769202947616,0.1,204
20250708,41820000,0.35,-0.1887189000844955,0.1,204
20250708,41880000,0.47,-0.0240636803209781,0.1,204
20250708,41940000,0.3,-0.0761517435312271,0.1,204
20250708,42000000,0.35,-0.0742866545915603,0.1,204
20250708,42060000,0.44,0.1089603900909423,0.1,204
20250708,42120000,0.41,0.2477372139692306,0.1,204
20250708,42180000,0.34,0.4473729431629181,0.1,204
20250708,42240000,0.25,0.5986298322677612,0.1,204
20250708,42300000,0.41,0.6174129247665405,0.1,204
20250708,42360000,0.36,0.4091044068336487,0.1,204
20250708,42420000,0.32,0.2101721167564392,0.1,204
20250708,42480000,0.25,0.1230773627758026,0.1,204
20250708,42540000,0.38,0.3410575687885284,0.1,204
20250708,42600000,0.15,0.4113326668739319,0.1,204
20250708,42660000,0.04,0.4746932983398437,0.1,204
20250708,42720000,0.18,0.5421295762062073,0.1,204
20250708,42780000,0.17,0.4875744879245758,0.1,204
20250708,42840000,0.16,0.3249524533748626,0.1,204
20250708,42900000,0.0,0.0404482148587703,0.1,204
20250708,42960000,-0.33,-0.1236610561609268,0.1,204
20250708,43020000,-0.32,-0.1581218391656875,0.1,204
20250708,43080000,-0.54,0.0149927968159317,0.1,204
20250708,43140000,-0.53,-0.0058813421055674,0.1,204
20250708,43200000,-0.44,0.0758849456906318,0.1,204
20250709,36840000,0.0,0.0,0.0,0
20250709,37020000,0.0,0.0,0.0,0
20250709,37140000,0.0,0.0,0.0,0
20250709,37200000,0.0,0.0,0.0,0
20250709,37320000,0.0,0.0,0.0,0
20250709,37380000,0.0,0.0,0.0,0
20250709,37440000,0.0,0.0,0.0,0
20250709,37500000,0.0,0.0,0.0,0
20250709,37560000,0.0,0.0,0.0,0
20250709,37620000,0.0,0.0,0.0,0
20250709,37680000,0.0,0.0,0.0,0
20250709,37740000,0.0,0.0,0.0,0
20250709,38400000,-0.64,0.244002491235733,0.1,204
20250709,38460000,-0.89,0.4232666194438934,0.1,204
20250709,38520000,-0.54,0.6987608075141907,0.1,204
20250709,38580000,-0.73,0.7784122228622437,0.1,204
20250709,38640000,-0.31,0.6794116497039795,0.1,204
20250709,38700000,-0.495,0.4836589097976684,0.1,204
20250709,38760000,-0.72,0.1055942326784133,0.1,204
20250709,38820000,-0.98,-0.3003453314304352,0.1,204
20250709,39000000,-0.5,0.1419067084789276,0.1,204
20250710,35160000,0.0,0.0,0.0,0
20250710,35640000,0.0,0.0,0.0,0
20250710,35760000,0.0,0.0,0.0,0
20250710,35880000,0.0,0.0,0.0,0
20250710,36720000,0.0,0.0,0.0,0
20250710,36780000,0.0,0.0,0.0,0
20250710,36840000,0.0,0.0,0.0,0
20250710,36900000,0.0,0.0,0.0,0
20250710,36960000,0.0,0.0,0.0,0
20250710,37020000,0.0,0.0,0.0,0
20250710,37080000,0.0,0.0,0.0,0
20250710,37140000,0.0,0.0,0.0,0
20250710,37200000,0.0,0.0,0.0,0
20250710,38520000,0.27,-0.0627239644527435,0.0,65
20250710,38580000,0.18,0.0238864235579967,0.0,65
20250710,38640000,0.34,0.0923642963171005,0.0,65
20250710,38700000,0.14,0.0265450030565261,0.0,65
20250710,38760000,0.24,0.4387845396995544,0.0,65
20250710,38820000,0.04,0.6481388807296753,0.0,65
20250710,38880000,-0.03,0.6834873557090759,0.0,65
20250710,38940000,-0.04,0.6795295476913452,0.0,65
20250710,39000000,0.06,0.6939290165901184,0.0,65
20250710,39060000,-0.06,0.5114884972572327,0.0,65
20250710,39120000,0.06,0.35344398021698,0.0,65
20250710,39180000,0.11,0.1593396067619323,0.0,65
20250710,39240000,0.04,-0.0822048038244247,0.0,65
20250710,39300000,0.2,-0.1084769815206527,0.0,65
20250710,39360000,0.27,-0.1494766175746917,0.0,65
20250710,39420000,0.46,-0.0406831502914428,0.0,65
20250710,39480000,0.47,-0.053236000239849,0.0,65
20250710,39540000,0.44,-0.1072282046079635,0.0,65
20250710,39600000,0.35,-0.0750180035829544,0.0,65
20250710,39660000,0.2,-0.0429096892476081,0.0,65
20250710,39720000,0.06,-0.0947996973991394,0.0,65
20250710,39780000,0.1,-0.0088094845414161,0.0,65
20250710,39840000,-0.17,0.0908659994602203,0.0,65
20250710,39900000,-0.07,0.1957744508981704,0.0,65
20250710,39960000,0.04,0.3330939412117004,0.0,65
20250710,40020000,-0.02,0.455747902393341,0.0,65
20250710,40080000,0.05,0.6498545408248901,0.0,65
20250710,40140000,-0.03,0.6095191836357117,0.0,65
20250710,40200000,0.01,0.5948423147201538,0.0,65
20250710,40260000,-0.09,0.5549224615097046,0.0,65
20250710,40320000,0.07,0.4346511363983154,0.0,65
20250710,40380000,-0.08,0.3697412014007568,0.0,65
20250710,40440000,0.2,0.5666831731796265,0.0,65
20250710,40500000,0.18,0.3562754988670349,0.0,65
20250710,40560000,0.04,0.0822330713272094,0.0,65
20250710,40620000,0.15,0.0854476764798164,0.0,65
20250710,40680000,0.2,0.0513665899634361,0.0,65
20250710,40740000,0.19,0.0290436223149299,0.0,65
20250710,40800000,0.29,-0.0095211267471313,0.0,65
20250710,40860000,0.63,0.0586456283926963,0.0,65
20250710,40920000,0.36,-0.2168880403041839,0.0,65
20250710,40980000,0.31,-0.1140717789530754,0.0,65
20250710,41040000,0.37,-0.1798179298639297,0.0,65
20250710,41100000,0.15,-0.3040012717247009,0.0,65
20250710,41160000,0.25,-0.2921009063720703,0.0,65
20250710,41220000,0.18,-0.3458973169326782,0.0,65
20250710,41280000,-0.04,-0.4176174998283386,0.0,65
20250710,41340000,0.11,-0.3672605752944946,0.0,65
20250710,41400000,0.07,-0.3247289657592773,0.0,65
20250710,41460000,-0.13,-0.3223026990890503,0.0,65
20250710,41520000,-0.05,-0.199792668223381,0.0,65
20250710,41580000,0.2,-0.0233189165592193,0.0,65
20250710,41640000,0.22,-0.0608046911656856,0.0,65
20250710,41700000,0.31,0.0531460493803024,0.0,65
20250710,41760000,0.24,-0.1843871623277664,0.0,65
20250710,41820000,0.13,-0.309626042842865,0.0,65
20250710,41880000,0.23,-0.2048323303461074,0.0,65
20250710,41940000,0.05,-0.1140673905611038,0.0,65
20250710,42000000,0.08,-0.1345854252576828,0.0,65
20250710,42060000,0.17,-0.0960800349712371,0.0,65
20250710,42120000,0.12,-0.0558995231986045,0.0,65
20250710,42180000,0.1,0.0018957965075969,0.0,65
20250710,42240000,-0.08,0.0575932711362838,0.0,65
20250710,42300000,-0.09,0.079795978963375,0.0,65
20250710,42360000,-0.15,0.1415016502141952,0.0,65
20250710,42420000,0.02,0.1389490813016891,0.0,65
20250710,42480000,-0.03,0.0350635349750518,0.0,65
20250710,42540000,0.01,0.333918035030365,0.0,65
20250710,42600000,0.04,0.4549493789672851,0.0,65
20250710,42660000,-0.07,0.3979316353797912,0.0,65
20250710,42720000,0.09,0.4030249714851379,0.0,65
20250710,42780000,-0.12,0.1972039937973022,0.0,65
20250710,42840000,-0.05,0.132916122674942,0.0,65
20250710,42900000,-0.01,0.0354216992855072,0.0,65
20250710,42960000,0.02,-0.0942735522985458,0.0,65
20250710,43020000,-0.1,-0.1366552114486694,0.0,65
20250710,43080000,0.04,0.0942207723855972,0.0,65
20250710,43140000,0.07,0.2869936823844909,0.0,65
20250710,43200000,-0.24,0.277589738368988,0.0,65
