return_mean,return_std,return_skewness,return_kurtosis,return_max,return_min,positive_return_ratio,realized_volatility,price_range,price_range_pct,price_change_std,max_price_change,volatility_clustering,rolling_vol_short,rolling_vol_medium,volatility_of_volatility,volatility_persistence,volatility_jumps,price_level_volatility,vol_p25,vol_p50,vol_p75,vol_p90,high_vol_ratio,extreme_vol_ratio,vol_skewness,vol_concentration,vol_decay,trend_slope,trend_r_squared,trend_strength,price_momentum,price_momentum_medium,price_position,direction_consistency,total_price_change_pct,rate_of_change_short,rate_of_change_medium,price_acceleration,velocity_consistency,velocity_mean,early_momentum,late_momentum,momentum_acceleration,momentum_regime_change,near_high_breakout,near_low_breakout,reversal_frequency,final_momentum_strength,trend_category,num_peaks,num_troughs,peak_trough_ratio,autocorr_lag1,autocorr_lag2,autocorr_lag3,num_jumps,jump_frequency,price_coefficient_variation,return_skewness_pattern,return_kurtosis_pattern,hurst_exponent,avg_price_gap,max_price_gap,price_gap_variance,rel_price_mean,rel_price_std,rel_price_max,rel_price_min,rel_price_range,rel_price_final,trading_day,num_observations,reference_price
-2.130100997076976e-06,0.00014006893991066967,0.11337232439322034,0.12279763762162599,0.00042448039052191795,-0.00030326464389156087,0.47058823529411764,0.0012915211368484472,0.4199999999999591,0.1273642113970746,0.04619111794665982,0.13999999999998636,0.04723641016045071,9.371227476554491e-05,9.962231426961469e-05,5.170435010804328e-05,0.04723641016045071,19,0.0003341044608094881,3.0323705556963837e-05,9.100699237067015e-05,0.00015171974329022885,0.0002123535156840116,0.24705882352941178,0.10588235294117647,0.913894976042478,2.3333758225862344,0.36211211269055715,-0.00010693900655690644,0.0005805784552436302,6.208648323209719e-08,0.026898578606707392,0.0321548793945258,0.7142857142856757,0.29761904761904767,-0.018187605147092948,-0.003031727023313298,-0.02424867011201095,-0.0005952380952382306,0.9998599506766496,-2.130100997076976e-06,-0.10609436335802783,0.06674453529116407,0.17283889864919189,1.0,0.0,0.0,0.6941176470588235,4.041659360434457e-05,0,23,22,1.0454545454545454,0.9121897376974186,0.821449806536541,0.763895588812572,4,0.047058823529411764,0.0003341044608094881,0.11337232439322034,0.12279763762162599,0.7719588032270577,0.03588235294117259,0.13999999999998636,0.000846574394463555,-0.04002330551263575,0.03339707411604102,0.018187605147090835,-0.10912563088254501,0.12731323602963585,-0.018187605147090835,20200116,86,329.895
-6.017219729604797e-06,0.00016369206084028824,-0.15104366371207886,-0.534620468707276,0.00039261283843980324,-0.0004226351300357319,0.47058823529411764,0.0015101855203286355,0.6400000000000432,0.19310122710849228,0.054249966115469735,0.13999999999998636,0.005523129918000468,6.516708324929272e-05,6.327794056262678e-05,5.784272030419748e-05,0.005523129918000468,23,0.00045360153008381304,6.034365712728532e-05,0.00012076018536677471,0.00019604294848593837,0.0002503923504503155,0.24705882352941178,0.10588235294117647,0.7257575300630378,2.0734677550371425,0.17460494879997376,-0.002001745365347516,0.10925358413127563,0.00021869785568238593,0.03196718776047698,0.023116714851336102,0.7343749999999931,0.44047619047619047,-0.05124726806843497,0.015082728767292008,0.02715218801382705,0.0007142857142857414,0.999836334729865,-6.017219729604797e-06,-0.16278543974678436,0.1359085486477065,0.29869398839449085,1.0,0.0,0.0,0.5529411764705883,9.050122628183459e-05,0,21,22,0.9545454545454546,0.9340847672541451,0.8656723913688378,0.8191179037189966,3,0.03529411764705882,0.00045360153008381304,-0.15104366371207886,-0.534620468707276,0.7910379577362147,0.045058823529412914,0.13999999999998636,0.0009167612456748404,-0.0882104993804474,0.04532014059089248,0.0,-0.1929308915517458,0.1929308915517458,-0.05124726806843283,20200117,86,331.725
2.306561481407089e-05,0.0001297649448978611,-0.17078100369869373,-0.191590942727081,0.00030180934703554635,-0.0003319001282341816,0.5764705882352941,0.0012151262890922744,0.8799999999999955,0.26536522695161036,0.04301564855678964,0.11000000000001364,0.009975181409657866,6.506515835764864e-05,7.278461375689477e-05,5.151204756196247e-05,0.009975181409657866,19,0.0008134652834386874,3.017000799502468e-05,9.037641777997173e-05,0.0001509183380872953,0.00022904293199260483,0.24705882352941178,0.10588235294117647,0.7570657099132294,2.5343218686784788,0.35166970770189754,0.010070144818151763,0.8587623584151405,0.008647861313618013,0.11254996709525598,0.11777685792915348,0.9318181818181789,0.48809523809523814,0.1961760755730708,-0.009035736337205462,-0.012047285595953203,-0.0010714285714289503,0.9998702518918582,2.306561481407089e-05,0.10563327146242406,0.08742971705935286,-0.018203554403071198,0.0,1.0,0.0,0.5058823529411764,6.0234311315256126e-05,0,18,18,1.0,0.9872220770913647,0.9760907244010598,0.9658878033047447,4,0.047058823529411764,0.0008134652834386874,-0.17078100369869373,-0.191590942727081,0.8054630535151466,0.03482352941176446,0.11000000000001364,0.0006961453287197386,0.08554189341849147,0.08141611370444425,0.21428463639519002,-0.05130758899601906,0.2655922253912091,0.19617607557307348,20200121,86,331.335
-2.5469135741920437e-05,0.00016762750036800433,-0.27561611134272285,0.9419431082971825,0.00039159575269220707,-0.0004816883175530986,0.36470588235294116,0.001563186085909346,1.05499999999995,0.31749170009227906,0.05569361315907411,0.160000000000025,0.2318126748716739,0.00010312149689822503,0.00012083354631071833,6.719138447089059e-05,0.2318126748716739,10,0.0009299929865714314,6.007719920091861e-05,9.027579254614663e-05,0.00018074194568705218,0.00025895488040613795,0.24705882352941178,0.10588235294117647,1.4463972254120225,2.8684863694081333,0.19260285422028317,-0.009884853059106443,0.6305185303865438,0.006232583023914726,-0.08591370428853547,-0.08129929095386153,0.1753554502369773,0.44047619047619047,-0.21637541133866373,0.016567263088139893,-0.009034375799910474,0.0005952380952382306,0.9998324005939015,-2.5469135741920437e-05,-0.25544319394149534,0.021086560330170357,0.2765297542716657,1.0,0.0,1.0,0.5529411764705883,1.0044621097914767e-05,0,18,19,0.9473684210526315,0.9837093455054186,0.962454042498,0.9429604079273439,6,0.07058823529411765,0.0009299929865714314,-0.27561611134272285,0.9419431082971825,0.7901536620022357,0.04176470588234906,0.160000000000025,0.001429238754325368,-0.13909598269276277,0.0928699403687775,0.04507821069554829,-0.2719718711965191,0.3170500818920674,-0.2163754113386651,20200122,86,332.755
-1.9555826474094018e-05,0.00022679582402019226,-0.4644710518777647,0.5452950123334142,0.0003940767237067325,-0.0008173273395996266,0.43529411764705883,0.0020987129322699305,1.1149999999999523,0.33775085195000454,0.0748756755028426,0.27000000000003865,-0.15783035801158998,0.0002478012327136269,0.00020846841699677338,8.781939986613691e-05,-0.15783035801158998,19,0.000889601041279446,7.575413238802511e-05,0.00015132484905332544,0.00027209650355985364,0.00036068114518447,0.24705882352941178,0.10588235294117647,1.3762869372777318,2.383489211724701,-0.012464592281605479,-0.008723713382706676,0.5437663336785189,0.00474366164217664,-0.018174933737204222,-0.016660355925770535,0.4484304932735618,0.48809523809523814,-0.1663063362713982,0.05151593205958148,0.02272107607017646,0.0007738095238094967,0.9997732556006625,-1.9555826474094018e-05,-0.2358526223485396,0.0318123977458699,0.2676650200944095,1.0,0.0,0.0,0.5058823529411764,0.00010101071193610897,0,19,19,1.0,0.9673750208545048,0.9320721409704884,0.9027046504094267,2,0.023529411764705882,0.000889601041279446,-0.4644710518777647,0.5452950123334142,0.8033392825063953,0.05941176470588048,0.27000000000003865,0.0021184775086508,-0.17840134254568998,0.08880139810785057,0.019654385195710944,-0.31749391469995114,0.3371482998956621,-0.16630633627139346,20200123,86,330.715
-3.980524773814058e-05,0.0003442353267532067,-1.555437837084276,5.329474347723901,0.0005288127398543842,-0.0017058148662522025,0.4588235294117647,0.0031948404536459173,1.5600000000000023,0.4715420207874261,0.1138880953826905,0.5650000000000546,0.017370221443293404,0.0002997775335841003,0.0002484295975706443,0.00016534721372459102,0.017370221443293404,8,0.0013164252640124922,9.061390923498518e-05,0.00019617311522906298,0.0003326830891137433,0.000453274933582535,0.24705882352941178,0.10588235294117647,3.1690432707359992,2.3105864075883447,-0.8428890657024276,-0.013830888249445698,0.6215216538245459,0.00859619653865797,-0.2492150192600752,-0.21747661401474502,0.0,0.5,-0.338281710134861,-0.015150826477587797,-0.10142294883440399,-0.0003571428571438857,0.9996558831304297,-3.980524773814058e-05,0.05738707582644872,-0.3789022402029021,-0.4362893160293508,1.0,0.0,1.0,0.49411764705882355,0.0002725625559738761,0,21,21,1.0,0.9655591105438132,0.9357904507332494,0.9060681454382473,3,0.03529411764705882,0.0013164252640124922,-1.555437837084276,5.329474347723901,0.8145282402963081,0.08270588235293952,0.5650000000000546,0.006303854671281172,-0.07717753924639714,0.1315409279387703,0.1328963861244148,-0.33828171013485786,0.47117809625927265,-0.33828171013485786,20200124,86,331.085
4.421276677798418e-06,0.0003631158923248815,0.5309526621031343,0.08473686383462997,0.0011114369954153647,-0.0006784783580822823,0.43529411764705883,0.0033480112619942463,1.0500000000000114,0.32415998857004336,0.11762505676614268,0.36000000000001364,0.2715068697143307,0.0005068131774781688,0.0004082871314816666,0.00016083535387707441,0.2715068697143307,22,0.0007911607833798313,0.00012349299949047907,0.0002775593283063484,0.0004317456401399669,0.0005432466622007065,0.24705882352941178,0.10588235294117647,1.0980490773245588,1.9572271827993226,-0.38228508925916216,0.003315392235482711,0.10314245857187214,0.0003419577062977821,0.11655520002461657,0.10400043221331934,0.7904761904761668,0.5238095238095238,0.037027323078823324,-0.012336350599090338,0.015424719655723765,-0.004642857142857657,0.9996370159129657,4.421276677798418e-06,-0.18205100513753336,0.2039901713826417,0.38604117652017506,1.0,0.0,0.0,0.47058823529411764,2.0433832625529615e-05,0,19,18,1.0555555555555556,0.8948270416460127,0.8307415974035248,0.7286804472706632,2,0.023529411764705882,0.0007911607833798313,0.5309526621031343,0.08473686383462997,0.7825653877145822,0.09494117647058749,0.36000000000001364,0.004823820069203835,-0.0527244682793809,0.07907436480635692,0.10491074872334138,-0.21907832821635997,0.32398907693970136,0.03702732307881984,20200127,86,324.085
2.2333729796783e-05,0.00020406746032594058,-0.15385731468737943,-0.63218489778941,0.00041340029397351455,-0.0004283900185125269,0.5647058823529412,0.0018926430004873554,0.7299999999999613,0.2233468623376699,0.06668871031175369,0.13999999999998636,-0.0038127680224872493,6.604124614790998e-05,6.2350410684133e-05,7.065501517354084e-05,-0.0038127680224872493,26,0.0005480892246459934,6.123136270392128e-05,0.00013782753181523734,0.0002449404488533238,0.00036095273457040325,0.24705882352941178,0.10588235294117647,0.48924084539359947,2.6188725127449364,0.2996740728864247,0.00502217085711585,0.48434114334519257,0.0024324439750103965,0.0996783503971027,0.0896838332696791,1.0,0.5595238095238095,0.18983756640485852,0.03057028873636669,0.03974502040753793,0.0015476190476189935,0.9997959741747061,2.2333729796783e-05,0.052052235949711124,0.12392521648663526,0.07187298053692415,0.0,1.0,0.0,0.43529411764705883,0.00012227586068010144,0,16,17,0.9411764705882353,0.9290082810302919,0.8180231240640963,0.725972589560217,3,0.03529411764705882,0.0005480892246459934,-0.15385731468737943,-0.63218489778941,0.8232310404160008,0.054823529411765,0.13999999999998636,0.001494968858131468,0.07681443164262461,0.054851023626878444,0.18983756640484906,-0.033680858555706905,0.22351842496055596,0.18983756640484906,20200128,86,326.595
2.4622954707321367e-05,0.00020673705543538322,-0.16221465069416013,-0.03898800208501463,0.0005341065160995312,-0.0005794891345787197,0.5411764705882353,0.0019194927712893268,0.9399999999999977,0.2868046787053196,0.06775428841494799,0.18999999999999773,0.06103455251874774,0.00010876331669112752,0.00013080874049598305,6.815706270018815e-05,0.06103455251874774,22,0.00062535652849108,9.144808035247003e-05,0.00013725161270649783,0.0002438541142760858,0.00033563704068746773,0.24705882352941178,0.10588235294117647,1.0342291446426823,2.4454141854435045,-0.01451900670789376,0.0052892117552714975,0.41039326175011737,0.0021706568643329333,0.057202467050061205,0.05943995035911471,0.8457446808510828,0.45238095238095233,0.20932968661665233,-0.0015247388884639635,-0.013720976323680599,0.0007738095238101735,0.9997933056759406,2.4622954707321367e-05,0.19863400919827562,0.04118553320011315,-0.15744847599816247,0.0,1.0,0.0,0.5411764705882353,2.5405496066404413e-05,0,21,21,1.0,0.9442381057208832,0.8858170080863939,0.8258843281782785,3,0.03529411764705882,0.00062535652849108,-0.16221465069416013,-0.03898800208501463,0.7985896005441144,0.05547058823529249,0.18999999999999773,0.001578602076124786,0.15713051675756287,0.06263391544358685,0.25364035020702946,-0.03361498617202585,0.2872553363790553,0.20932968661664386,20200129,86,327.235
1.092561075352555e-05,0.0003651444083913619,0.4117441762844659,-0.7210639240301142,0.0009234889412197888,-0.0005554784057769964,0.47058823529411764,0.003367971745091442,2.0500000000000114,0.6314840843086806,0.11849006791191838,0.2999999999999545,-0.007093478880532206,3.837014674681034e-05,0.00017741392925880835,0.00012703607330205935,-0.007093478880532206,28,0.0016930536949011398,0.00015375390150528567,0.00027765351925827943,0.00043227888163273695,0.0005553824519521016,0.23529411764705882,0.10588235294117647,0.6011530839085926,2.000271609867378,0.1955081946420275,0.018465399311288256,0.6955846221034857,0.012844247801932407,0.1949613086155562,0.2140598516531706,0.7512195121951277,0.45238095238095233,0.0923432089265137,-0.05225222456162409,-0.0737519782431692,-0.00023809523809502155,0.9996349888733804,1.092561075352555e-05,-0.1462100808003148,0.2033804292559743,0.3495905100562891,1.0,0.0,0.0,0.5411764705882353,0.000256140254870215,0,22,22,1.0,0.9768827600903487,0.9512201670709476,0.9310262000973971,2,0.023529411764705882,0.0016930536949011398,0.4117441762844659,-0.7210639240301142,0.7982083560712399,0.0995294117647043,0.2999999999999545,0.0041462491349478145,-0.07476936567731929,0.16917878093928929,0.249326664101579,-0.3816852635629142,0.6310119276644932,0.09234320892650416,20200130,86,324.875
