ModelID,Regime,1day_up_acc_thr_0.0,1day_up_num_thr_0.0,1day_up_den_thr_0.0,1day_up_pnl_thr_0.0,1day_up_acc_thr_0.1,1day_up_num_thr_0.1,1day_up_den_thr_0.1,1day_up_pnl_thr_0.1,1day_up_acc_thr_0.2,1day_up_num_thr_0.2,1day_up_den_thr_0.2,1day_up_pnl_thr_0.2,1day_up_acc_thr_0.3,1day_up_num_thr_0.3,1day_up_den_thr_0.3,1day_up_pnl_thr_0.3,1day_up_acc_thr_0.4,1day_up_num_thr_0.4,1day_up_den_thr_0.4,1day_up_pnl_thr_0.4,1day_up_acc_thr_0.5,1day_up_num_thr_0.5,1day_up_den_thr_0.5,1day_up_pnl_thr_0.5,1day_up_acc_thr_0.6,1day_up_num_thr_0.6,1day_up_den_thr_0.6,1day_up_pnl_thr_0.6,1day_up_acc_thr_0.7,1day_up_num_thr_0.7,1day_up_den_thr_0.7,1day_up_pnl_thr_0.7,1day_up_acc_thr_0.8,1day_up_num_thr_0.8,1day_up_den_thr_0.8,1day_up_pnl_thr_0.8,1day_down_acc_thr_0.0,1day_down_num_thr_0.0,1day_down_den_thr_0.0,1day_down_pnl_thr_0.0,1day_down_acc_thr_0.1,1day_down_num_thr_0.1,1day_down_den_thr_0.1,1day_down_pnl_thr_0.1,1day_down_acc_thr_0.2,1day_down_num_thr_0.2,1day_down_den_thr_0.2,1day_down_pnl_thr_0.2,1day_down_acc_thr_0.3,1day_down_num_thr_0.3,1day_down_den_thr_0.3,1day_down_pnl_thr_0.3,1day_down_acc_thr_0.4,1day_down_num_thr_0.4,1day_down_den_thr_0.4,1day_down_pnl_thr_0.4,1day_down_acc_thr_0.5,1day_down_num_thr_0.5,1day_down_den_thr_0.5,1day_down_pnl_thr_0.5,1day_down_acc_thr_0.6,1day_down_num_thr_0.6,1day_down_den_thr_0.6,1day_down_pnl_thr_0.6,1day_down_acc_thr_0.7,1day_down_num_thr_0.7,1day_down_den_thr_0.7,1day_down_pnl_thr_0.7,1day_down_acc_thr_0.8,1day_down_num_thr_0.8,1day_down_den_thr_0.8,1day_down_pnl_thr_0.8,2day_up_acc_thr_0.0,2day_up_num_thr_0.0,2day_up_den_thr_0.0,2day_up_pnl_thr_0.0,2day_up_acc_thr_0.1,2day_up_num_thr_0.1,2day_up_den_thr_0.1,2day_up_pnl_thr_0.1,2day_up_acc_thr_0.2,2day_up_num_thr_0.2,2day_up_den_thr_0.2,2day_up_pnl_thr_0.2,2day_up_acc_thr_0.3,2day_up_num_thr_0.3,2day_up_den_thr_0.3,2day_up_pnl_thr_0.3,2day_up_acc_thr_0.4,2day_up_num_thr_0.4,2day_up_den_thr_0.4,2day_up_pnl_thr_0.4,2day_up_acc_thr_0.5,2day_up_num_thr_0.5,2day_up_den_thr_0.5,2day_up_pnl_thr_0.5,2day_up_acc_thr_0.6,2day_up_num_thr_0.6,2day_up_den_thr_0.6,2day_up_pnl_thr_0.6,2day_up_acc_thr_0.7,2day_up_num_thr_0.7,2day_up_den_thr_0.7,2day_up_pnl_thr_0.7,2day_up_acc_thr_0.8,2day_up_num_thr_0.8,2day_up_den_thr_0.8,2day_up_pnl_thr_0.8,2day_down_acc_thr_0.0,2day_down_num_thr_0.0,2day_down_den_thr_0.0,2day_down_pnl_thr_0.0,2day_down_acc_thr_0.1,2day_down_num_thr_0.1,2day_down_den_thr_0.1,2day_down_pnl_thr_0.1,2day_down_acc_thr_0.2,2day_down_num_thr_0.2,2day_down_den_thr_0.2,2day_down_pnl_thr_0.2,2day_down_acc_thr_0.3,2day_down_num_thr_0.3,2day_down_den_thr_0.3,2day_down_pnl_thr_0.3,2day_down_acc_thr_0.4,2day_down_num_thr_0.4,2day_down_den_thr_0.4,2day_down_pnl_thr_0.4,2day_down_acc_thr_0.5,2day_down_num_thr_0.5,2day_down_den_thr_0.5,2day_down_pnl_thr_0.5,2day_down_acc_thr_0.6,2day_down_num_thr_0.6,2day_down_den_thr_0.6,2day_down_pnl_thr_0.6,2day_down_acc_thr_0.7,2day_down_num_thr_0.7,2day_down_den_thr_0.7,2day_down_pnl_thr_0.7,2day_down_acc_thr_0.8,2day_down_num_thr_0.8,2day_down_den_thr_0.8,2day_down_pnl_thr_0.8,3day_up_acc_thr_0.0,3day_up_num_thr_0.0,3day_up_den_thr_0.0,3day_up_pnl_thr_0.0,3day_up_acc_thr_0.1,3day_up_num_thr_0.1,3day_up_den_thr_0.1,3day_up_pnl_thr_0.1,3day_up_acc_thr_0.2,3day_up_num_thr_0.2,3day_up_den_thr_0.2,3day_up_pnl_thr_0.2,3day_up_acc_thr_0.3,3day_up_num_thr_0.3,3day_up_den_thr_0.3,3day_up_pnl_thr_0.3,3day_up_acc_thr_0.4,3day_up_num_thr_0.4,3day_up_den_thr_0.4,3day_up_pnl_thr_0.4,3day_up_acc_thr_0.5,3day_up_num_thr_0.5,3day_up_den_thr_0.5,3day_up_pnl_thr_0.5,3day_up_acc_thr_0.6,3day_up_num_thr_0.6,3day_up_den_thr_0.6,3day_up_pnl_thr_0.6,3day_up_acc_thr_0.7,3day_up_num_thr_0.7,3day_up_den_thr_0.7,3day_up_pnl_thr_0.7,3day_up_acc_thr_0.8,3day_up_num_thr_0.8,3day_up_den_thr_0.8,3day_up_pnl_thr_0.8,3day_down_acc_thr_0.0,3day_down_num_thr_0.0,3day_down_den_thr_0.0,3day_down_pnl_thr_0.0,3day_down_acc_thr_0.1,3day_down_num_thr_0.1,3day_down_den_thr_0.1,3day_down_pnl_thr_0.1,3day_down_acc_thr_0.2,3day_down_num_thr_0.2,3day_down_den_thr_0.2,3day_down_pnl_thr_0.2,3day_down_acc_thr_0.3,3day_down_num_thr_0.3,3day_down_den_thr_0.3,3day_down_pnl_thr_0.3,3day_down_acc_thr_0.4,3day_down_num_thr_0.4,3day_down_den_thr_0.4,3day_down_pnl_thr_0.4,3day_down_acc_thr_0.5,3day_down_num_thr_0.5,3day_down_den_thr_0.5,3day_down_pnl_thr_0.5,3day_down_acc_thr_0.6,3day_down_num_thr_0.6,3day_down_den_thr_0.6,3day_down_pnl_thr_0.6,3day_down_acc_thr_0.7,3day_down_num_thr_0.7,3day_down_den_thr_0.7,3day_down_pnl_thr_0.7,3day_down_acc_thr_0.8,3day_down_num_thr_0.8,3day_down_den_thr_0.8,3day_down_pnl_thr_0.8,4day_up_acc_thr_0.0,4day_up_num_thr_0.0,4day_up_den_thr_0.0,4day_up_pnl_thr_0.0,4day_up_acc_thr_0.1,4day_up_num_thr_0.1,4day_up_den_thr_0.1,4day_up_pnl_thr_0.1,4day_up_acc_thr_0.2,4day_up_num_thr_0.2,4day_up_den_thr_0.2,4day_up_pnl_thr_0.2,4day_up_acc_thr_0.3,4day_up_num_thr_0.3,4day_up_den_thr_0.3,4day_up_pnl_thr_0.3,4day_up_acc_thr_0.4,4day_up_num_thr_0.4,4day_up_den_thr_0.4,4day_up_pnl_thr_0.4,4day_up_acc_thr_0.5,4day_up_num_thr_0.5,4day_up_den_thr_0.5,4day_up_pnl_thr_0.5,4day_up_acc_thr_0.6,4day_up_num_thr_0.6,4day_up_den_thr_0.6,4day_up_pnl_thr_0.6,4day_up_acc_thr_0.7,4day_up_num_thr_0.7,4day_up_den_thr_0.7,4day_up_pnl_thr_0.7,4day_up_acc_thr_0.8,4day_up_num_thr_0.8,4day_up_den_thr_0.8,4day_up_pnl_thr_0.8,4day_down_acc_thr_0.0,4day_down_num_thr_0.0,4day_down_den_thr_0.0,4day_down_pnl_thr_0.0,4day_down_acc_thr_0.1,4day_down_num_thr_0.1,4day_down_den_thr_0.1,4day_down_pnl_thr_0.1,4day_down_acc_thr_0.2,4day_down_num_thr_0.2,4day_down_den_thr_0.2,4day_down_pnl_thr_0.2,4day_down_acc_thr_0.3,4day_down_num_thr_0.3,4day_down_den_thr_0.3,4day_down_pnl_thr_0.3,4day_down_acc_thr_0.4,4day_down_num_thr_0.4,4day_down_den_thr_0.4,4day_down_pnl_thr_0.4,4day_down_acc_thr_0.5,4day_down_num_thr_0.5,4day_down_den_thr_0.5,4day_down_pnl_thr_0.5,4day_down_acc_thr_0.6,4day_down_num_thr_0.6,4day_down_den_thr_0.6,4day_down_pnl_thr_0.6,4day_down_acc_thr_0.7,4day_down_num_thr_0.7,4day_down_den_thr_0.7,4day_down_pnl_thr_0.7,4day_down_acc_thr_0.8,4day_down_num_thr_0.8,4day_down_den_thr_0.8,4day_down_pnl_thr_0.8,5day_up_acc_thr_0.0,5day_up_num_thr_0.0,5day_up_den_thr_0.0,5day_up_pnl_thr_0.0,5day_up_acc_thr_0.1,5day_up_num_thr_0.1,5day_up_den_thr_0.1,5day_up_pnl_thr_0.1,5day_up_acc_thr_0.2,5day_up_num_thr_0.2,5day_up_den_thr_0.2,5day_up_pnl_thr_0.2,5day_up_acc_thr_0.3,5day_up_num_thr_0.3,5day_up_den_thr_0.3,5day_up_pnl_thr_0.3,5day_up_acc_thr_0.4,5day_up_num_thr_0.4,5day_up_den_thr_0.4,5day_up_pnl_thr_0.4,5day_up_acc_thr_0.5,5day_up_num_thr_0.5,5day_up_den_thr_0.5,5day_up_pnl_thr_0.5,5day_up_acc_thr_0.6,5day_up_num_thr_0.6,5day_up_den_thr_0.6,5day_up_pnl_thr_0.6,5day_up_acc_thr_0.7,5day_up_num_thr_0.7,5day_up_den_thr_0.7,5day_up_pnl_thr_0.7,5day_up_acc_thr_0.8,5day_up_num_thr_0.8,5day_up_den_thr_0.8,5day_up_pnl_thr_0.8,5day_down_acc_thr_0.0,5day_down_num_thr_0.0,5day_down_den_thr_0.0,5day_down_pnl_thr_0.0,5day_down_acc_thr_0.1,5day_down_num_thr_0.1,5day_down_den_thr_0.1,5day_down_pnl_thr_0.1,5day_down_acc_thr_0.2,5day_down_num_thr_0.2,5day_down_den_thr_0.2,5day_down_pnl_thr_0.2,5day_down_acc_thr_0.3,5day_down_num_thr_0.3,5day_down_den_thr_0.3,5day_down_pnl_thr_0.3,5day_down_acc_thr_0.4,5day_down_num_thr_0.4,5day_down_den_thr_0.4,5day_down_pnl_thr_0.4,5day_down_acc_thr_0.5,5day_down_num_thr_0.5,5day_down_den_thr_0.5,5day_down_pnl_thr_0.5,5day_down_acc_thr_0.6,5day_down_num_thr_0.6,5day_down_den_thr_0.6,5day_down_pnl_thr_0.6,5day_down_acc_thr_0.7,5day_down_num_thr_0.7,5day_down_den_thr_0.7,5day_down_pnl_thr_0.7,5day_down_acc_thr_0.8,5day_down_num_thr_0.8,5day_down_den_thr_0.8,5day_down_pnl_thr_0.8,10day_up_acc_thr_0.0,10day_up_num_thr_0.0,10day_up_den_thr_0.0,10day_up_pnl_thr_0.0,10day_up_acc_thr_0.1,10day_up_num_thr_0.1,10day_up_den_thr_0.1,10day_up_pnl_thr_0.1,10day_up_acc_thr_0.2,10day_up_num_thr_0.2,10day_up_den_thr_0.2,10day_up_pnl_thr_0.2,10day_up_acc_thr_0.3,10day_up_num_thr_0.3,10day_up_den_thr_0.3,10day_up_pnl_thr_0.3,10day_up_acc_thr_0.4,10day_up_num_thr_0.4,10day_up_den_thr_0.4,10day_up_pnl_thr_0.4,10day_up_acc_thr_0.5,10day_up_num_thr_0.5,10day_up_den_thr_0.5,10day_up_pnl_thr_0.5,10day_up_acc_thr_0.6,10day_up_num_thr_0.6,10day_up_den_thr_0.6,10day_up_pnl_thr_0.6,10day_up_acc_thr_0.7,10day_up_num_thr_0.7,10day_up_den_thr_0.7,10day_up_pnl_thr_0.7,10day_up_acc_thr_0.8,10day_up_num_thr_0.8,10day_up_den_thr_0.8,10day_up_pnl_thr_0.8,10day_down_acc_thr_0.0,10day_down_num_thr_0.0,10day_down_den_thr_0.0,10day_down_pnl_thr_0.0,10day_down_acc_thr_0.1,10day_down_num_thr_0.1,10day_down_den_thr_0.1,10day_down_pnl_thr_0.1,10day_down_acc_thr_0.2,10day_down_num_thr_0.2,10day_down_den_thr_0.2,10day_down_pnl_thr_0.2,10day_down_acc_thr_0.3,10day_down_num_thr_0.3,10day_down_den_thr_0.3,10day_down_pnl_thr_0.3,10day_down_acc_thr_0.4,10day_down_num_thr_0.4,10day_down_den_thr_0.4,10day_down_pnl_thr_0.4,10day_down_acc_thr_0.5,10day_down_num_thr_0.5,10day_down_den_thr_0.5,10day_down_pnl_thr_0.5,10day_down_acc_thr_0.6,10day_down_num_thr_0.6,10day_down_den_thr_0.6,10day_down_pnl_thr_0.6,10day_down_acc_thr_0.7,10day_down_num_thr_0.7,10day_down_den_thr_0.7,10day_down_pnl_thr_0.7,10day_down_acc_thr_0.8,10day_down_num_thr_0.8,10day_down_den_thr_0.8,10day_down_pnl_thr_0.8,20day_up_acc_thr_0.0,20day_up_num_thr_0.0,20day_up_den_thr_0.0,20day_up_pnl_thr_0.0,20day_up_acc_thr_0.1,20day_up_num_thr_0.1,20day_up_den_thr_0.1,20day_up_pnl_thr_0.1,20day_up_acc_thr_0.2,20day_up_num_thr_0.2,20day_up_den_thr_0.2,20day_up_pnl_thr_0.2,20day_up_acc_thr_0.3,20day_up_num_thr_0.3,20day_up_den_thr_0.3,20day_up_pnl_thr_0.3,20day_up_acc_thr_0.4,20day_up_num_thr_0.4,20day_up_den_thr_0.4,20day_up_pnl_thr_0.4,20day_up_acc_thr_0.5,20day_up_num_thr_0.5,20day_up_den_thr_0.5,20day_up_pnl_thr_0.5,20day_up_acc_thr_0.6,20day_up_num_thr_0.6,20day_up_den_thr_0.6,20day_up_pnl_thr_0.6,20day_up_acc_thr_0.7,20day_up_num_thr_0.7,20day_up_den_thr_0.7,20day_up_pnl_thr_0.7,20day_up_acc_thr_0.8,20day_up_num_thr_0.8,20day_up_den_thr_0.8,20day_up_pnl_thr_0.8,20day_down_acc_thr_0.0,20day_down_num_thr_0.0,20day_down_den_thr_0.0,20day_down_pnl_thr_0.0,20day_down_acc_thr_0.1,20day_down_num_thr_0.1,20day_down_den_thr_0.1,20day_down_pnl_thr_0.1,20day_down_acc_thr_0.2,20day_down_num_thr_0.2,20day_down_den_thr_0.2,20day_down_pnl_thr_0.2,20day_down_acc_thr_0.3,20day_down_num_thr_0.3,20day_down_den_thr_0.3,20day_down_pnl_thr_0.3,20day_down_acc_thr_0.4,20day_down_num_thr_0.4,20day_down_den_thr_0.4,20day_down_pnl_thr_0.4,20day_down_acc_thr_0.5,20day_down_num_thr_0.5,20day_down_den_thr_0.5,20day_down_pnl_thr_0.5,20day_down_acc_thr_0.6,20day_down_num_thr_0.6,20day_down_den_thr_0.6,20day_down_pnl_thr_0.6,20day_down_acc_thr_0.7,20day_down_num_thr_0.7,20day_down_den_thr_0.7,20day_down_pnl_thr_0.7,20day_down_acc_thr_0.8,20day_down_num_thr_0.8,20day_down_den_thr_0.8,20day_down_pnl_thr_0.8,30day_up_acc_thr_0.0,30day_up_num_thr_0.0,30day_up_den_thr_0.0,30day_up_pnl_thr_0.0,30day_up_acc_thr_0.1,30day_up_num_thr_0.1,30day_up_den_thr_0.1,30day_up_pnl_thr_0.1,30day_up_acc_thr_0.2,30day_up_num_thr_0.2,30day_up_den_thr_0.2,30day_up_pnl_thr_0.2,30day_up_acc_thr_0.3,30day_up_num_thr_0.3,30day_up_den_thr_0.3,30day_up_pnl_thr_0.3,30day_up_acc_thr_0.4,30day_up_num_thr_0.4,30day_up_den_thr_0.4,30day_up_pnl_thr_0.4,30day_up_acc_thr_0.5,30day_up_num_thr_0.5,30day_up_den_thr_0.5,30day_up_pnl_thr_0.5,30day_up_acc_thr_0.6,30day_up_num_thr_0.6,30day_up_den_thr_0.6,30day_up_pnl_thr_0.6,30day_up_acc_thr_0.7,30day_up_num_thr_0.7,30day_up_den_thr_0.7,30day_up_pnl_thr_0.7,30day_up_acc_thr_0.8,30day_up_num_thr_0.8,30day_up_den_thr_0.8,30day_up_pnl_thr_0.8,30day_down_acc_thr_0.0,30day_down_num_thr_0.0,30day_down_den_thr_0.0,30day_down_pnl_thr_0.0,30day_down_acc_thr_0.1,30day_down_num_thr_0.1,30day_down_den_thr_0.1,30day_down_pnl_thr_0.1,30day_down_acc_thr_0.2,30day_down_num_thr_0.2,30day_down_den_thr_0.2,30day_down_pnl_thr_0.2,30day_down_acc_thr_0.3,30day_down_num_thr_0.3,30day_down_den_thr_0.3,30day_down_pnl_thr_0.3,30day_down_acc_thr_0.4,30day_down_num_thr_0.4,30day_down_den_thr_0.4,30day_down_pnl_thr_0.4,30day_down_acc_thr_0.5,30day_down_num_thr_0.5,30day_down_den_thr_0.5,30day_down_pnl_thr_0.5,30day_down_acc_thr_0.6,30day_down_num_thr_0.6,30day_down_den_thr_0.6,30day_down_pnl_thr_0.6,30day_down_acc_thr_0.7,30day_down_num_thr_0.7,30day_down_den_thr_0.7,30day_down_pnl_thr_0.7,30day_down_acc_thr_0.8,30day_down_num_thr_0.8,30day_down_den_thr_0.8,30day_down_pnl_thr_0.8
00001,0,0.38,19.0,50.0,-4.605,0.46875,15.0,32.0,-1.91,0.625,10.0,16.0,-0.1049999999999999,0.75,3.0,4.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,17.0,36.0,-0.3550000000000001,0.5454545454545454,12.0,22.0,1.835,0.5,7.0,14.0,0.185,0.4285714285714285,3.0,7.0,-1.1102230246251563e-16,0.0,0.0,1.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010752688172043,28.0,93.0,-19.880000000000003,0.32,24.0,75.0,-17.185,0.3220338983050847,19.0,59.0,-15.38,0.2894736842105263,11.0,38.0,-9.775000000000002,0.2,6.0,30.0,-9.825,0.2083333333333333,5.0,24.0,-7.335000000000001,0.238095238095238,5.0,21.0,-5.465000000000001,0.1666666666666666,2.0,12.0,-3.705,0.25,2.0,8.0,-2.14,0.4693877551020408,23.0,49.0,-0.7550000000000001,0.5,17.0,34.0,1.2649999999999997,0.4166666666666667,10.0,24.0,-0.875,0.4,6.0,15.0,0.0799999999999996,0.1428571428571428,1.0,7.0,-1.19,0.2,1.0,5.0,-0.71,0.25,1.0,4.0,-0.3399999999999999,0.25,1.0,4.0,-0.3399999999999999,0.0,0.0,2.0,-0.49,0.4375,70.0,160.0,-15.68,0.4626865671641791,62.0,134.0,-13.235,0.4466019417475728,46.0,103.0,-14.724999999999996,0.4533333333333333,34.0,75.0,-11.3,0.3968253968253968,25.0,63.0,-12.375000000000002,0.392156862745098,20.0,51.0,-9.945,0.3658536585365853,15.0,41.0,-9.805,0.3571428571428571,10.0,28.0,-6.075,0.5,9.0,18.0,0.4000000000000004,0.5735294117647058,39.0,68.0,5.655,0.62,31.0,50.0,7.365,0.6153846153846154,24.0,39.0,5.315,0.6296296296296297,17.0,27.0,4.819999999999999,0.5333333333333333,8.0,15.0,1.8,0.5454545454545454,6.0,11.0,1.49,0.5,4.0,8.0,0.135,0.5,3.0,6.0,-0.1449999999999999,0.0,0.0,2.0,-0.49,0.3891625615763547,79.0,203.0,-34.74000000000001,0.3976608187134502,68.0,171.0,-30.735000000000003,0.3703703703703703,50.0,135.0,-29.330000000000005,0.3592233009708738,37.0,103.0,-23.705000000000005,0.313953488372093,27.0,86.0,-21.7,0.3235294117647059,22.0,68.0,-14.185,0.3090909090909091,17.0,55.0,-12.8,0.2972972972972973,11.0,37.0,-8.155,0.4761904761904761,10.0,21.0,-0.0199999999999994,0.4504504504504504,50.0,111.0,-5.275,0.4418604651162791,38.0,86.0,-5.490000000000001,0.3880597014925373,26.0,67.0,-10.9,0.36,18.0,50.0,-7.824999999999999,0.2580645161290322,8.0,31.0,-7.734999999999999,0.25,6.0,24.0,-7.065,0.25,4.0,16.0,-5.05,0.3,3.0,10.0,-2.13,0.0,0.0,3.0,-1.025,0.3686274509803922,94.0,255.0,-38.620000000000005,0.3867924528301887,82.0,212.0,-30.385000000000005,0.3832335329341317,64.0,167.0,-25.79,0.3798449612403101,49.0,129.0,-19.335,0.3431372549019608,35.0,102.0,-16.830000000000002,0.36,27.0,75.0,-9.265,0.3559322033898305,21.0,59.0,-8.450000000000001,0.35,14.0,40.0,-4.535000000000001,0.5416666666666666,13.0,24.0,3.6,0.5724137931034483,83.0,145.0,7.135000000000002,0.5504587155963303,60.0,109.0,2.39,0.4810126582278481,38.0,79.0,-6.879999999999999,0.4576271186440678,27.0,59.0,-4.414999999999999,0.3611111111111111,13.0,36.0,-5.855,0.3076923076923077,8.0,26.0,-6.435,0.25,4.0,16.0,-5.05,0.3,3.0,10.0,-2.13,0.0,0.0,3.0,-1.025,0.4634655532359081,222.0,479.0,-12.35499999999999,0.4876847290640394,198.0,406.0,2.664999999999996,0.5029940119760479,168.0,334.0,10.120000000000005,0.5128205128205128,140.0,273.0,13.295000000000002,0.5116279069767442,110.0,215.0,18.765,0.559748427672956,89.0,159.0,24.66000000000001,0.5583333333333333,67.0,120.0,18.97,0.5930232558139535,51.0,86.0,19.2,0.7,42.0,60.0,23.1,0.6267806267806267,220.0,351.0,56.16,0.6133828996282528,165.0,269.0,43.395,0.5803108808290155,112.0,193.0,23.435,0.5704697986577181,85.0,149.0,24.52,0.5098039215686274,52.0,102.0,17.160000000000004,0.5128205128205128,40.0,78.0,15.155,0.5272727272727272,29.0,55.0,16.22,0.5,14.0,28.0,9.84,0.4666666666666667,7.0,15.0,10.974999999999998,0.4361111111111111,471.0,1080.0,-96.64,0.4506892895015906,425.0,943.0,-56.935,0.4581772784019975,367.0,801.0,-41.785,0.4711964549483013,319.0,677.0,-25.31,0.478494623655914,267.0,558.0,-8.319999999999995,0.4859813084112149,208.0,428.0,-4.924999999999997,0.4817073170731707,158.0,328.0,2.604999999999997,0.4827586206896552,126.0,261.0,4.629999999999996,0.5245098039215687,107.0,204.0,20.655,0.6196721311475409,378.0,610.0,122.65,0.5975103734439834,288.0,482.0,89.195,0.5670391061452514,203.0,358.0,57.74,0.5724907063197026,154.0,269.0,53.625,0.546875,105.0,192.0,44.125,0.5384615384615384,77.0,143.0,34.27,0.5555555555555556,55.0,99.0,33.75,0.5344827586206896,31.0,58.0,25.28,0.5405405405405406,20.0,37.0,24.890000000000004,0.4334126040428062,729.0,1682.0,-156.995,0.4444444444444444,664.0,1494.0,-106.44,0.4549618320610687,596.0,1310.0,-74.05999999999999,0.4620874219446922,518.0,1121.0,-46.64,0.470276008492569,443.0,942.0,-12.835,0.4681697612732095,353.0,754.0,-12.414999999999996,0.4653130287648054,275.0,591.0,1.645000000000005,0.464968152866242,219.0,471.0,9.265,0.5053475935828877,189.0,374.0,35.720000000000006,0.6059907834101382,526.0,868.0,149.95,0.5860058309037901,402.0,686.0,109.53,0.5627450980392157,287.0,510.0,69.845,0.5751295336787565,222.0,386.0,62.370000000000005,0.5642857142857143,158.0,280.0,52.615,0.5412371134020618,105.0,194.0,32.745,0.5333333333333333,72.0,135.0,25.43,0.4880952380952381,41.0,84.0,15.385000000000002,0.48,24.0,50.0,13.260000000000002
