ModelID,alltime_up_acc_0.0,alltime_up_num_0.0,alltime_up_den_0.0,alltime_up_pnl_0.0,alltime_up_acc_0.1,alltime_up_num_0.1,alltime_up_den_0.1,alltime_up_pnl_0.1,alltime_up_acc_0.2,alltime_up_num_0.2,alltime_up_den_0.2,alltime_up_pnl_0.2,alltime_up_acc_0.3,alltime_up_num_0.3,alltime_up_den_0.3,alltime_up_pnl_0.3,alltime_up_acc_0.4,alltime_up_num_0.4,alltime_up_den_0.4,alltime_up_pnl_0.4,alltime_up_acc_0.5,alltime_up_num_0.5,alltime_up_den_0.5,alltime_up_pnl_0.5,alltime_up_acc_0.6,alltime_up_num_0.6,alltime_up_den_0.6,alltime_up_pnl_0.6,alltime_up_acc_0.7,alltime_up_num_0.7,alltime_up_den_0.7,alltime_up_pnl_0.7,alltime_up_acc_0.8,alltime_up_num_0.8,alltime_up_den_0.8,alltime_up_pnl_0.8,alltime_down_acc_0.0,alltime_down_num_0.0,alltime_down_den_0.0,alltime_down_pnl_0.0,alltime_down_acc_0.1,alltime_down_num_0.1,alltime_down_den_0.1,alltime_down_pnl_0.1,alltime_down_acc_0.2,alltime_down_num_0.2,alltime_down_den_0.2,alltime_down_pnl_0.2,alltime_down_acc_0.3,alltime_down_num_0.3,alltime_down_den_0.3,alltime_down_pnl_0.3,alltime_down_acc_0.4,alltime_down_num_0.4,alltime_down_den_0.4,alltime_down_pnl_0.4,alltime_down_acc_0.5,alltime_down_num_0.5,alltime_down_den_0.5,alltime_down_pnl_0.5,alltime_down_acc_0.6,alltime_down_num_0.6,alltime_down_den_0.6,alltime_down_pnl_0.6,alltime_down_acc_0.7,alltime_down_num_0.7,alltime_down_den_0.7,alltime_down_pnl_0.7,alltime_down_acc_0.8,alltime_down_num_0.8,alltime_down_den_0.8,alltime_down_pnl_0.8
00102,0.5291411042944786,30705.0,58028.0,481.35,0.5305331611064095,23822.0,44902.0,483.7850000000001,0.5347501435956347,17689.0,33079.0,518.93,0.5325368581596339,12570.0,23604.0,371.915,0.528072929244144,8747.0,16564.0,276.9200000000001,0.5323034906546045,6237.0,11717.0,357.125,0.5350929814037193,4460.0,8335.0,363.85,0.5410868124585818,3266.0,6036.0,366.565,0.5385819727130395,2408.0,4471.0,303.06,0.4895773795514911,29123.0,59486.0,42.47000000000001,0.4880760417550708,23004.0,47132.0,-63.894999999999975,0.4907407407407407,17967.0,36612.0,5.07499999999996,0.4925512438525325,13721.0,27857.0,14.380000000000024,0.488695652173913,10116.0,20700.0,-43.73499999999999,0.4859721404747891,7431.0,15291.0,-95.68,0.482521847690387,5411.0,11214.0,-151.51,0.4788424124513619,3938.0,8224.0,-139.945,0.4770134228187919,2843.0,5960.0,-106.84499999999998
00103,0.526879502123197,30647.0,58167.0,456.63000000000005,0.5269530639143936,23588.0,44763.0,342.525,0.526615969581749,17451.0,33138.0,318.86,0.5259446679663197,12680.0,24109.0,344.565,0.5247917493058311,9261.0,17647.0,329.7800000000001,0.5164216452924617,6604.0,12788.0,216.035,0.5149124702831208,4765.0,9254.0,182.9199999999999,0.5143533589819473,3476.0,6758.0,191.71000000000004,0.5167620605069502,2528.0,4892.0,172.17500000000004,0.4869598934538159,28885.0,59317.0,5.194999999999915,0.4847706422018348,22457.0,46325.0,-11.014999999999986,0.4841901177543979,16982.0,35073.0,-44.150000000000006,0.4824457744062821,12656.0,26233.0,-53.77500000000002,0.4828204209124891,9429.0,19529.0,17.585000000000036,0.4817863757974892,7023.0,14577.0,45.36499999999998,0.4785102895647423,5255.0,10982.0,8.18499999999996,0.4733591668684911,3909.0,8258.0,-8.000000000000009,0.4753196310082537,2937.0,6179.0,7.655000000000001
00104,0.5281400686820519,29682.0,56201.0,614.24,0.5283259070655634,23240.0,43988.0,502.75,0.5282341945792758,17521.0,33169.0,421.8,0.5272817872269745,12698.0,24082.0,334.53,0.5269496428360588,8926.0,16939.0,274.0899999999999,0.5253495753624432,6124.0,11657.0,169.11499999999995,0.5251521550117998,4228.0,8051.0,171.04,0.5262701577943472,3035.0,5767.0,192.81500000000003,0.52851619139681,2187.0,4138.0,207.88,0.4868071080071145,29833.0,61283.0,119.33500000000012,0.4880816791409046,23998.0,49168.0,102.83000000000006,0.4886528374495901,18539.0,37939.0,93.02500000000003,0.4852626031969085,13813.0,28465.0,34.57000000000008,0.4863324640200908,10070.0,20706.0,24.65999999999997,0.4870072596512653,7178.0,14739.0,14.74500000000004,0.4872836282757953,5039.0,10341.0,35.21000000000001,0.4911193721602643,3567.0,7263.0,50.18000000000002,0.4907462686567164,2466.0,5025.0,31.100000000000005
00105,0.5248761576566875,29244.0,55716.0,178.0549999999999,0.5224540270684956,22814.0,43667.0,31.194999999999997,0.519492376517849,17070.0,32859.0,-38.20499999999999,0.5196045716192542,12457.0,23974.0,25.03,0.5159787735849056,8751.0,16960.0,6.255000000000081,0.5149838242806062,6049.0,11746.0,70.72500000000001,0.5105885249938439,4147.0,8122.0,50.150000000000034,0.5108735048930773,2819.0,5518.0,66.52000000000001,0.5069274653626732,1866.0,3681.0,55.69499999999998,0.484409402927082,29921.0,61768.0,-301.86,0.4848197725989839,24049.0,49604.0,-176.48000000000005,0.4849487785657998,18462.0,38070.0,-87.40000000000002,0.4862857954949193,13687.0,28146.0,-11.429999999999945,0.491262808771843,9924.0,20201.0,127.36,0.4914608327452364,6964.0,14170.0,61.974999999999966,0.4917596478656976,4804.0,9769.0,47.30999999999998,0.4894501771138149,3178.0,6493.0,-7.740000000000013,0.4764762361977916,1985.0,4166.0,-45.69999999999999
00106,0.5255436081242533,32991.0,62775.0,170.2599999999999,0.5267805298039765,26309.0,49943.0,164.71500000000003,0.5286562046683371,20044.0,37915.0,179.69000000000003,0.5296581104010976,14671.0,27699.0,247.8350000000001,0.5310677659360546,10564.0,19892.0,206.635,0.533606905334654,7542.0,14134.0,212.975,0.5342370178411243,5360.0,10033.0,231.135,0.5324971493728621,3736.0,7016.0,207.04,0.5317023445463812,2608.0,4905.0,187.095,0.4854182304157589,26515.0,54623.0,-257.53000000000003,0.4857407451380808,20456.0,42113.0,-205.675,0.4844009717427439,15154.0,31284.0,-211.67,0.4862139450374744,10704.0,22015.0,-137.685,0.4776492865354703,7063.0,14787.0,-266.45,0.4693140794223827,4550.0,9695.0,-244.585,0.4676513083962113,2913.0,6229.0,-139.87,0.4602139316462301,1764.0,3833.0,-91.52000000000002,0.453173546382601,1021.0,2253.0,-70.83000000000001
00107,0.5246735372117225,31259.0,59578.0,129.98500000000016,0.5227730928483166,24115.0,46129.0,26.15000000000002,0.5217759602745728,17863.0,34235.0,-17.694999999999936,0.5195087001023542,12689.0,24425.0,-49.42500000000006,0.5153715523803947,8801.0,17077.0,-11.525000000000006,0.5157466689738709,5961.0,11558.0,-25.309999999999988,0.5213931646230107,3997.0,7666.0,41.985,0.521018593371059,2578.0,4948.0,35.94499999999999,0.5163751987281399,1624.0,3145.0,-6.710000000000008,0.4850916637841577,28048.0,57820.0,-258.12000000000006,0.4878238976895483,21895.0,44883.0,-114.36,0.4898191400167684,16358.0,33396.0,-72.37499999999993,0.488510566923851,11650.0,23848.0,-75.53500000000004,0.4897909870726109,8108.0,16554.0,4.705000000000013,0.4884730132899376,5403.0,11061.0,-10.829999999999997,0.4847890088321884,3458.0,7133.0,-6.195000000000015,0.4768047069472731,2107.0,4419.0,-29.06000000000001,0.4806609087495306,1280.0,2663.0,-3.940000000000003
00108,0.5248627109563354,31349.0,59728.0,241.19,0.5248858990720512,24266.0,46231.0,214.71000000000004,0.5253400710990981,17881.0,34037.0,221.825,0.5227799867461895,12622.0,24144.0,128.91,0.5208621000180105,8676.0,16657.0,65.11999999999999,0.5195717044058277,5920.0,11394.0,38.13999999999998,0.5189561152947286,3997.0,7702.0,42.71500000000003,0.5214271863486524,2689.0,5157.0,43.549999999999976,0.5257517118189937,1766.0,3359.0,60.70999999999998,0.4856424484133865,28007.0,57670.0,-168.44500000000005,0.4865411405203793,21654.0,44506.0,-103.65999999999995,0.4862191026533143,16071.0,33053.0,-165.10000000000008,0.4891009329940627,11533.0,23580.0,-48.30000000000002,0.4883663822211308,7955.0,16289.0,-15.585,0.4935945042703304,5317.0,10772.0,84.125,0.4925785797438882,3385.0,6872.0,85.67999999999998,0.4943631566322859,2061.0,4169.0,115.02,0.4890811701689328,1187.0,2427.0,70.47
00109,0.5264567087251916,31460.0,59758.0,308.18,0.5259955990853001,24382.0,46354.0,207.45499999999987,0.5276634258853756,18073.0,34251.0,165.8849999999999,0.5278315685385851,12811.0,24271.0,182.44000000000003,0.5255548283453323,8833.0,16807.0,169.33000000000004,0.5232701088865472,5959.0,11388.0,93.515,0.5221157632235202,3978.0,7619.0,11.325000000000015,0.5111155617865011,2552.0,4993.0,-38.07000000000004,0.5175577348940209,1636.0,3161.0,16.714999999999993,0.4884280913279978,28195.0,57726.0,-70.06000000000003,0.4897369246627526,21855.0,44626.0,-2.2599999999999927,0.4928059737736765,16235.0,32944.0,161.16000000000005,0.4959356550012835,11592.0,23374.0,172.50499999999997,0.5020573566084788,8053.0,16040.0,212.06,0.5016595980084824,5441.0,10846.0,136.88,0.4943991149218641,3575.0,7231.0,66.06,0.4905986600389021,2270.0,4627.0,36.60499999999998,0.4884291725105189,1393.0,2852.0,44.68499999999998
00110,0.5244402708446597,31833.0,60699.0,297.56999999999994,0.5233449176506141,24245.0,46327.0,185.15500000000003,0.5210554214029095,17694.0,33958.0,148.78999999999996,0.5183392139164684,12634.0,24374.0,84.275,0.5175960704998556,8957.0,17305.0,40.99499999999993,0.5192639447958597,6321.0,12173.0,72.095,0.5194728093089528,4375.0,8422.0,47.00000000000002,0.5201515673441268,3020.0,5806.0,60.78999999999999,0.5158087274627645,1974.0,3827.0,19.884999999999987,0.4864064840102193,27606.0,56755.0,-74.10499999999995,0.4865505030369831,20747.0,42641.0,-76.60999999999997,0.4866343242275258,14946.0,30713.0,-85.48499999999993,0.4864852398523985,10547.0,21680.0,-71.74500000000006,0.487153686187697,7262.0,14907.0,-42.39999999999999,0.4900980196039208,4900.0,9998.0,74.68499999999997,0.4914179681459719,3178.0,6467.0,106.195,0.500732421875,2051.0,4096.0,107.075,0.5021509581540868,1284.0,2557.0,79.965
00111,0.5240295748613678,31185.0,59510.0,220.015,0.5225777876204185,23597.0,45155.0,114.845,0.5211099187490419,16996.0,32615.0,62.63500000000005,0.5216303966303967,11889.0,22792.0,92.79500000000004,0.5218414192153621,8207.0,15727.0,81.38999999999996,0.5240434577231932,5547.0,10585.0,119.74499999999996,0.529420045045045,3761.0,7104.0,151.125,0.5375785141867013,2482.0,4617.0,132.77999999999997,0.5400410677618069,1578.0,2922.0,87.55499999999998,0.4851830130748266,28128.0,57974.0,-160.87500000000009,0.487124118444327,21205.0,43531.0,-83.15500000000002,0.4893522202769377,15373.0,31415.0,-4.72999999999999,0.4925934314835787,10874.0,22075.0,21.36500000000001,0.4945631067961165,7641.0,15450.0,46.690000000000005,0.4998125937031484,5334.0,10672.0,80.83000000000001,0.4975110619469026,3598.0,7232.0,10.625000000000009,0.4953723180479596,2355.0,4754.0,2.77999999999998,0.4974874371859296,1485.0,2985.0,32.414999999999985
00112,0.525875702412598,31257.0,59438.0,273.98,0.5245452940137736,23764.0,45304.0,185.95999999999992,0.5247216568897403,17532.0,33412.0,231.12499999999997,0.5242256410256411,12778.0,24375.0,173.89499999999992,0.5241406603346902,9271.0,17688.0,101.89499999999995,0.5225395326882228,6642.0,12711.0,40.30999999999999,0.5182335229173637,4647.0,8967.0,5.245000000000012,0.5119105493437044,3159.0,6171.0,-83.76499999999999,0.5133702722235606,2131.0,4151.0,-84.62500000000001,0.4874582227888226,28295.0,58046.0,-89.66499999999994,0.4871057535255009,21174.0,43469.0,14.040000000000006,0.4852818304518285,15101.0,31118.0,-26.465000000000018,0.4858588181191078,10565.0,21745.0,-30.42499999999997,0.4858832126486415,7314.0,15053.0,-41.260000000000005,0.4877400295420975,4953.0,10155.0,-37.41499999999999,0.4910179640718562,3280.0,6680.0,-11.535000000000023,0.4899569583931133,2049.0,4182.0,26.52500000000001,0.4876395534290271,1223.0,2508.0,47.32000000000001
00113,0.5202506185880276,35954.0,69109.0,152.14500000000007,0.5182607737647124,28225.0,54461.0,114.44,0.5147779131722935,21545.0,41853.0,77.90499999999986,0.5139286395726006,16161.0,31446.0,34.95000000000002,0.5087268993839835,11892.0,23376.0,-21.114999999999952,0.5064552260802924,8591.0,16963.0,8.999999999999986,0.5134935000822775,6241.0,12154.0,88.01500000000004,0.5139019792648445,4362.0,8488.0,108.14499999999995,0.5196536796536797,3001.0,5775.0,124.14500000000002,0.4811497905532284,23317.0,48461.0,-188.58,0.4839074460681976,16689.0,34488.0,-77.83500000000004,0.4883569096844396,11220.0,22975.0,-25.26000000000004,0.4899017467248908,7180.0,14656.0,-62.735,0.4892873252142535,4339.0,8868.0,20.525,0.4936372269705603,2599.0,5265.0,26.34000000000001,0.501704158145876,1472.0,2934.0,5.71999999999999,0.5149968091895342,807.0,1567.0,38.88999999999999,0.5120101137800253,405.0,791.0,34.49499999999999
00114,0.5241564526727808,36692.0,70002.0,319.8700000000001,0.5241321518355412,29397.0,56087.0,238.34,0.5242597095652569,23069.0,44003.0,167.37499999999994,0.5208571847937766,17743.0,34065.0,57.45500000000001,0.5197478991596639,13607.0,26180.0,33.39999999999995,0.5210315473209814,10405.0,19970.0,30.21499999999997,0.5203987931260659,7934.0,15246.0,87.01000000000002,0.5187527448397014,5906.0,11385.0,102.30999999999996,0.5189706762417714,4336.0,8355.0,107.93500000000002,0.4862550887648466,23172.0,47654.0,-49.33000000000002,0.4838374543619579,16300.0,33689.0,-73.12500000000004,0.4878376562290015,10890.0,22323.0,51.01499999999997,0.4923799156347802,7237.0,14698.0,96.985,0.4932851239669421,4775.0,9680.0,110.875,0.492421799419542,3054.0,6202.0,8.289999999999994,0.500788643533123,1905.0,3804.0,15.53,0.5018501387604071,1085.0,2162.0,22.859999999999992,0.5125977410947002,590.0,1151.0,28.705000000000013
00115,0.5249853981439419,32358.0,61636.0,453.2700000000001,0.525827649309599,25286.0,48088.0,419.0050000000001,0.5252049011814369,19160.0,36481.0,392.465,0.5270135160155527,14232.0,27005.0,379.245,0.5286845466155811,10349.0,19575.0,373.93,0.5322361359570662,7438.0,13975.0,319.035,0.5333806818181818,5257.0,9856.0,205.33500000000004,0.5350095015348634,3660.0,6841.0,144.75,0.5305235715837497,2442.0,4603.0,70.46000000000001,0.48527311674402,27185.0,56020.0,16.914999999999964,0.484989056998763,20387.0,42036.0,63.61999999999998,0.4902704320926055,14739.0,30063.0,175.01500000000004,0.4941574855725664,10361.0,20967.0,196.58499999999992,0.4998273122884575,7236.0,14477.0,215.495,0.5008208495793146,4881.0,9746.0,153.065,0.4969154842689697,3222.0,6484.0,84.43000000000002,0.4965940054495912,2187.0,4404.0,86.19000000000003,0.5035508961785593,1489.0,2957.0,95.02
00116,0.5263166546124005,32019.0,60836.0,332.30999999999995,0.5278408729063621,24865.0,47107.0,226.00499999999997,0.5260472762315062,18560.0,35282.0,72.71999999999997,0.5235555209468931,13447.0,25684.0,11.485000000000008,0.522554347826087,9615.0,18400.0,12.21499999999999,0.5220130678282514,6711.0,12856.0,25.61,0.5236945019553715,4553.0,8694.0,83.235,0.5251466145370535,2955.0,5627.0,87.70500000000001,0.5262102549412776,1837.0,3491.0,64.145,0.4854276663146779,27582.0,56820.0,-134.49500000000003,0.4866092440930057,20677.0,42492.0,7.215000000000074,0.4877133559141927,14687.0,30114.0,-43.385000000000026,0.4905010288558166,10250.0,20897.0,6.395000000000024,0.4960158005857114,7283.0,14683.0,96.42,0.4982888432580424,5096.0,10227.0,95.69,0.501602787456446,3599.0,7175.0,117.43999999999998,0.5116464264383834,2570.0,5023.0,171.725,0.5192686357243319,1846.0,3555.0,148.795
00117,0.5292654722869046,33412.0,63129.0,458.7650000000001,0.5304157460523382,26167.0,49333.0,481.76499999999993,0.5320653629788374,19862.0,37330.0,357.73,0.5308836459554513,14491.0,27296.0,252.34,0.526313055223648,10131.0,19249.0,95.465,0.5253304806296325,6875.0,13087.0,82.035,0.5307603686635944,4607.0,8680.0,105.57500000000002,0.5368905243790248,2918.0,5435.0,118.39,0.5472154963680388,1808.0,3304.0,120.5,0.4890971445339006,26669.0,54527.0,2.375000000000142,0.490377288927123,19951.0,40685.0,-11.204999999999956,0.4936791256980369,14410.0,29189.0,148.23500000000004,0.4954453926550963,10334.0,20858.0,165.80500000000004,0.4941003933071128,7412.0,15001.0,78.12999999999998,0.4966133839068003,5499.0,11073.0,136.165,0.4948813681801758,4109.0,8303.0,102.51,0.5037060400567733,3194.0,6341.0,170.65500000000003,0.5063820883029923,2420.0,4779.0,209.685
00118,0.5235157241573826,29698.0,56728.0,348.67500000000007,0.5217748176637509,22249.0,42641.0,285.265,0.5210182975338107,16373.0,31425.0,304.06500000000005,0.5173115208171037,11953.0,23106.0,278.2,0.5160388025947747,8671.0,16803.0,236.20000000000005,0.5144561345373209,6210.0,12071.0,231.18,0.5149970361588618,4344.0,8435.0,275.255,0.5149369711621482,2982.0,5791.0,265.18499999999995,0.5146520146520146,1967.0,3822.0,226.835,0.4827829569327731,29415.0,60928.0,-175.63000000000002,0.4840111301369863,22613.0,46720.0,-41.16000000000001,0.4856704048219305,16760.0,34509.0,65.77000000000004,0.4849836220845337,12289.0,25339.0,106.71499999999996,0.4871781173202265,9119.0,18718.0,123.04999999999998,0.4904874721803431,6832.0,13929.0,208.205,0.4940453686200378,5227.0,10580.0,232.65,0.4979110346522487,4052.0,8138.0,217.76,0.4942177963379376,3077.0,6226.0,150.635
00119,0.5239378770376075,32656.0,62328.0,344.495,0.5223491559248172,25651.0,49107.0,326.7399999999999,0.5232678937694787,19644.0,37541.0,425.045,0.5224114029787083,14697.0,28133.0,433.2449999999999,0.5208504867535235,10754.0,20647.0,415.36000000000007,0.5235135135135135,7748.0,14800.0,399.785,0.5253549695740365,5439.0,10353.0,322.06999999999994,0.5310797597429808,3802.0,7159.0,323.83000000000004,0.5305613305613306,2552.0,4810.0,229.865,0.4847734095265651,26807.0,55298.0,-114.46500000000005,0.4822004171406902,20345.0,42192.0,-167.56499999999997,0.4819141765895304,15015.0,31157.0,-195.965,0.4840365376250544,11128.0,22990.0,-131.12000000000003,0.4816962455338839,8224.0,17073.0,-88.34,0.4801926363212677,6182.0,12874.0,-43.395,0.4795225355011319,4660.0,9718.0,-31.539999999999967,0.4790123456790123,3492.0,7290.0,2.454999999999973,0.4756906077348066,2583.0,5430.0,-19.994999999999997
00120,0.524903441964355,33840.0,64469.0,540.71,0.5239195379406493,26306.0,50210.0,446.85,0.5234096490533153,19821.0,37869.0,377.35,0.5244060943028378,14525.0,27698.0,376.2799999999999,0.523154884351011,10427.0,19931.0,291.885,0.5209508173317153,7298.0,14009.0,278.77,0.5227389914406517,5069.0,9697.0,202.81,0.5183090205418279,3482.0,6718.0,155.015,0.5187937062937062,2374.0,4576.0,117.18499999999996,0.4857368510126177,25831.0,53179.0,90.80499999999998,0.4865144182294817,19301.0,39672.0,64.51,0.4862913352867308,13941.0,28668.0,58.93999999999996,0.4842806183115339,10182.0,21025.0,56.92999999999998,0.4812745969277643,7582.0,15754.0,76.88000000000005,0.4774997935760878,5783.0,12111.0,16.840000000000018,0.4762514676059344,4462.0,9369.0,4.875,0.4724745389485273,3433.0,7266.0,-22.325,0.4649028077753779,2583.0,5556.0,-47.975
00121,0.5251117879593027,32412.0,61724.0,435.735,0.523926533672067,25160.0,48022.0,392.00999999999993,0.5217718764819103,18705.0,35849.0,350.755,0.5222077324332617,13615.0,26072.0,372.42500000000007,0.5173515240106112,9556.0,18471.0,205.225,0.5153917910447762,6630.0,12864.0,186.62500000000009,0.5159639559461564,4638.0,8989.0,215.44000000000003,0.514585381842019,3140.0,6102.0,168.07499999999996,0.523103112840467,2151.0,4112.0,181.90500000000003,0.4856948716114727,27162.0,55924.0,-48.4250000000001,0.4864464210080474,20673.0,42498.0,-36.240000000000094,0.4850314788641912,15100.0,31132.0,-51.455000000000005,0.4844829093452225,11084.0,22878.0,-105.055,0.4847594996182534,8254.0,17027.0,-84.20499999999997,0.4805008373873514,6025.0,12539.0,-94.36999999999996,0.4828195779471881,4370.0,9051.0,-58.68500000000003,0.4827639511516463,3123.0,6469.0,-38.280000000000015,0.4716431293431966,2104.0,4461.0,-63.89999999999999
00122,0.5267834772586815,31538.0,59869.0,575.0100000000002,0.5282514280824115,24691.0,46741.0,542.3,0.5290183018814221,18586.0,35133.0,531.3350000000002,0.5275232859978622,13819.0,26196.0,490.5,0.5235372204635964,10254.0,19586.0,394.0300000000001,0.5218386163268053,7754.0,14859.0,362.995,0.5150445601341216,5837.0,11333.0,251.10500000000008,0.5151684140084765,4619.0,8966.0,207.255,0.5125413450937155,3719.0,7256.0,167.66000000000005,0.4877888132009083,28142.0,57693.0,126.82999999999998,0.4862702799874163,21640.0,44502.0,105.15000000000003,0.4845314467294202,16163.0,33358.0,52.47999999999996,0.48427003113223,11822.0,24412.0,81.85500000000002,0.4854534112176034,8560.0,17633.0,76.85,0.4830653972217886,6190.0,12814.0,85.50500000000001,0.4763542562338779,4432.0,9304.0,51.96999999999999,0.4728382199732103,3177.0,6719.0,43.05,0.4743426632739609,2237.0,4716.0,34.08999999999998
00123,0.5238366695441146,32162.0,61397.0,550.6,0.5242833649062181,25185.0,48037.0,554.835,0.5208922831790336,18961.0,36401.0,445.795,0.5189177217526115,14058.0,27091.0,397.84,0.5193481685703033,10549.0,20312.0,378.57,0.5195494138450455,7933.0,15269.0,436.9899999999999,0.5207864195392343,6013.0,11546.0,435.13,0.5201498467476444,4582.0,8809.0,433.085,0.5217517823366797,3586.0,6873.0,424.745,0.4855336953618802,27270.0,56165.0,179.44499999999996,0.4841899076578677,20764.0,42884.0,97.53999999999996,0.4819967002038109,14899.0,30911.0,93.885,0.4824670824670825,10443.0,21645.0,83.47000000000003,0.4773751092583876,7100.0,14873.0,68.72499999999998,0.4797949931007293,4868.0,10146.0,110.11499999999998,0.4805416963649322,3371.0,7015.0,100.95000000000002,0.4817822194461795,2314.0,4803.0,110.45,0.4985727878211227,1572.0,3153.0,154.40500000000003
00124,0.5259664629768496,32966.0,62677.0,501.505,0.526015098959396,25780.0,49010.0,573.2,0.5265580057526367,19222.0,36505.0,541.77,0.5267014919763989,14015.0,26609.0,519.185,0.5258566978193147,10128.0,19260.0,487.3599999999999,0.5264056939501779,7396.0,14050.0,455.5649999999999,0.5259565468179196,5471.0,10402.0,352.51500000000004,0.5167337695017614,4107.0,7948.0,266.85,0.5129766100608779,3202.0,6242.0,213.91,0.4887674227931128,26826.0,54885.0,165.26999999999992,0.4932128882662673,20420.0,41402.0,299.935,0.4960640562181155,14683.0,29599.0,316.905,0.4946383310586859,10148.0,20516.0,208.53500000000005,0.4930303875104544,7074.0,14348.0,111.14999999999998,0.4919528949950932,5013.0,10190.0,88.99499999999996,0.4895960832313341,3600.0,7353.0,87.37999999999995,0.4841826103428679,2556.0,5279.0,18.36,0.4760892667375133,1792.0,3764.0,32.97
00125,0.5266148672155863,36328.0,68984.0,963.255,0.5244628763519439,28707.0,54736.0,779.495,0.5226091790124948,21624.0,41377.0,588.9950000000001,0.5216148861937199,15698.0,30095.0,492.1299999999999,0.5199529411764706,11049.0,21250.0,460.9,0.5155532222076388,7856.0,15238.0,362.355,0.514182147711826,5674.0,11035.0,302.49,0.5151951951951952,4289.0,8325.0,307.005,0.516341875095903,3365.0,6517.0,330.82500000000005,0.4905757650746515,23789.0,48492.0,636.355,0.4904393930847763,17390.0,35458.0,585.53,0.4930706631214245,12239.0,24822.0,492.61500000000007,0.4961881685479581,8396.0,16921.0,402.88000000000005,0.5008566044200788,5847.0,11674.0,386.5,0.505668657808119,4148.0,8203.0,342.435,0.5091352009744214,2926.0,5747.0,297.89,0.5112331502745882,2048.0,4006.0,272.095,0.5209752599498028,1453.0,2789.0,234.265
00126,0.5266659781951226,35699.0,67783.0,537.7350000000001,0.5257077150522915,28803.0,54789.0,507.0000000000001,0.5259174204433613,22443.0,42674.0,481.295,0.5247162438752093,16920.0,32246.0,390.585,0.525061868210226,12518.0,23841.0,335.585,0.5251029277218664,9183.0,17488.0,273.345,0.5227605330046985,6787.0,12983.0,222.955,0.5180796731358529,5072.0,9790.0,192.225,0.5124701512337491,3863.0,7538.0,160.28499999999997,0.4914977964703278,24424.0,49693.0,305.865,0.4963515529635155,18298.0,36865.0,410.95,0.4960318981712226,12938.0,26083.0,393.7049999999999,0.4928495317144299,8788.0,17831.0,307.11,0.4978187505144456,6048.0,12149.0,326.51000000000005,0.5009573958831977,4186.0,8356.0,312.79,0.4965771458662454,2829.0,5697.0,227.34,0.490702479338843,1900.0,3872.0,140.245,0.4868316041500399,1220.0,2506.0,93.365
00127,0.527830372975085,35125.0,66546.0,549.4649999999999,0.5272176843548295,27690.0,52521.0,493.485,0.5258210014190148,20751.0,39464.0,491.49,0.5259688718638921,15241.0,28977.0,436.01,0.5240203466465713,11126.0,21232.0,394.325,0.5235535074244752,8180.0,15624.0,397.5100000000001,0.5310067573347019,6208.0,11691.0,438.385,0.532048408785298,4748.0,8924.0,432.095,0.5279136690647482,3669.0,6950.0,360.76,0.4912208504801097,25067.0,51030.0,278.565,0.4930531845042679,18773.0,38075.0,263.34,0.4938434476693052,13476.0,27288.0,268.0899999999999,0.4935418082936778,9438.0,19123.0,294.23,0.494500594530321,6654.0,13456.0,222.715,0.4940135346173868,4745.0,9605.0,191.57,0.4914004914004914,3400.0,6919.0,151.01000000000005,0.4916100679184978,2461.0,5006.0,140.24499999999998,0.4961894393032117,1823.0,3674.0,138.015
00128,0.527967640502517,35764.0,67739.0,834.1950000000002,0.5300214306828259,28689.0,54128.0,829.3649999999999,0.5304774805282764,21931.0,41342.0,764.365,0.5321896747046447,16442.0,30895.0,736.1699999999998,0.5298282417726498,12123.0,22881.0,672.5050000000001,0.5279854040374315,8971.0,16991.0,586.15,0.5258164852255054,6762.0,12860.0,519.715,0.5228869704878538,5209.0,9962.0,426.975,0.5248361069087242,4163.0,7932.0,379.595,0.4922212185084814,24520.0,49815.0,575.855,0.4949550040905372,18150.0,36670.0,551.87,0.4955360578773186,12877.0,25986.0,466.705,0.5005510249063257,9084.0,18148.0,425.42,0.5004443726266462,6194.0,12377.0,368.725,0.4967273592764489,4174.0,8403.0,281.61,0.490381252186079,2804.0,5718.0,165.31,0.4872661122661123,1875.0,3848.0,113.785,0.4841784216545939,1270.0,2623.0,84.32
00129,0.5301203072909118,36573.0,68990.0,834.835,0.5293586921216933,29336.0,55418.0,721.0150000000001,0.5301289401633398,22654.0,42733.0,737.835,0.5287093887877572,17136.0,32411.0,684.215,0.5269689151001351,12867.0,24417.0,643.655,0.526793029988529,9644.0,18307.0,585.1599999999999,0.5254802464661109,7249.0,13795.0,496.33,0.5222875569044007,5507.0,10544.0,415.385,0.5238849622227638,4299.0,8206.0,393.6400000000001,0.4966376500680721,24076.0,48478.0,601.48,0.5006603163898957,17818.0,35589.0,583.0250000000001,0.5037705575611713,12559.0,24930.0,479.2,0.5019020307836367,8576.0,17087.0,341.44,0.495655877342419,5819.0,11740.0,214.56000000000003,0.494316807738815,4088.0,8270.0,195.77,0.491504854368932,2835.0,5768.0,149.135,0.4840090657265172,1922.0,3971.0,83.08000000000001,0.4893218433870363,1306.0,2669.0,67.67000000000002
